x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
6.4 0.28 0.45 8.6 0.057 47 223 0.99654 3.16 0.51 9.1 5
5.7 0.27 0.32 1.2 0.046 20 155 0.9934 3.8 0.41 10.2 6
5.9 0.22 0.29 4.2 0.037 69 144 0.99214 3.13 0.74 10.8 7
6.8 0.32 0.23 3.3 0.026 31 99 0.9896 3.1 0.4 12.4 6
8.1 0.3 0.49 12.3 0.049 50 144 0.9971 3.09 0.57 10.2 7
5.5 0.62 0.33 1.7 0.037 24 118 0.98758 3.15 0.39 13.55 6
5.7 0.22 0.22 16.65 0.044 39 110 0.99855 3.24 0.48 9 6
6 0.24 0.32 6.3 0.03 34 129 0.9946 3.52 0.41 10.4 5
6.4 0.31 0.27 7.4 0.049 48 169 0.99323 3.27 0.45 11.1 6
6.4 0.36 0.2 5.7 0.118 61 172 0.9946 3.24 0.43 9.5 6
5.6 0.26 0 10.2 0.038 13 111 0.99315 3.44 0.46 12.4 6
5.9 0.48 0.3 1.5 0.037 19 78 0.99057 3.47 0.42 11.9 7
7.3 0.34 0.39 5.2 0.04 45 163 0.9925 3.3 0.47 12.4 6
6.1 0.27 0.31 3.9 0.034 42 137 0.99218 3.24 0.46 10.9 6
7 0.36 0.25 5.7 0.015 14 73 0.98963 2.82 0.59 13.2 6
5.8 0.13 0.22 12.7 0.058 24 183 0.9956 3.32 0.42 11.7 6
6.6 0.29 0.29 1.8 0.036 38 102 0.98819 3.08 0.42 13.7 7
6.4 0.16 0.31 5.3 0.043 42 157 0.99455 3.35 0.47 10.5 5
6.2 0.16 0.32 1.1 0.036 74 184 0.99096 3.22 0.41 11 6
6.6 0.36 0.52 10.1 0.05 29 140 0.99628 3.07 0.4 9.4 5
6.5 0.16 0.33 1 0.027 23 75 0.9908 3.3 0.39 11.4 7
9.7 0.24 0.45 1.2 0.033 11 59 0.9926 2.74 0.47 10.8 6
6.5 0.26 0.5 8 0.051 46 197 0.99536 3.18 0.47 9.5 5
6.8 0.3 0.33 12.8 0.041 60 168 0.99659 3.1 0.56 9.8 5
7.1 0.28 0.49 6.5 0.041 28 111 0.9926 3.41 0.58 12.2 8
7.1 0.35 0.24 15.4 0.055 46 198 0.9988 3.12 0.49 8.8 5
7.7 0.24 0.3 1.4 0.041 15 102 0.9929 3.26 0.53 10.4 6
6.8 0.29 0.5 13.3 0.053 48 194 0.9974 3.09 0.45 9.4 5
6.5 0.37 0.3 2.2 0.033 39 107 0.98894 3.22 0.53 13.5 7
5.8 0.17 0.3 1.4 0.037 55 130 0.9909 3.29 0.38 11.3 6
6.9 0.38 0.29 13.65 0.048 52 189 0.99784 3 0.6 9.5 6
7.5 0.26 0.59 11.8 0.046 58 164 0.99814 3.17 0.46 8.9 4
6.8 0.32 0.28 4.8 0.034 25 100 0.99026 3.08 0.47 12.4 7
5.8 0.24 0.26 10.05 0.039 63 162 0.99375 3.33 0.5 11.2 6
6.5 0.35 0.28 12.4 0.051 86 213 0.9962 3.16 0.51 9.9 6
9.4 0.29 0.55 2.2 0.05 17 119 0.9962 3.12 0.69 10.3 4
7.1 0.12 0.32 9.6 0.054 64 162 0.9962 3.4 0.41 9.4 5
5.7 0.27 0.16 9 0.053 32 111 0.99474 3.36 0.37 10.4 6
7.4 0.24 0.42 14 0.066 48 198 0.9979 2.89 0.42 8.9 6
8.6 0.33 0.34 11.8 0.059 42 240 0.99882 3.17 0.52 10 6
6.8 0.28 0.36 1.6 0.04 25 87 0.9924 3.23 0.66 10.3 6
6.8 0.57 0.29 2.2 0.04 15 77 0.9938 3.32 0.74 10.2 5
6.4 0.26 0.35 7.7 0.056 45 191 0.99527 3.16 0.5 9.5 5
7.3 0.22 0.37 15.5 0.048 70 203 0.99899 3.25 0.77 9.4 5
8.3 0.28 0.4 7.8 0.041 38 194 0.9976 3.34 0.51 9.6 6
8.3 0.41 0.51 2 0.046 11 207 0.993 3.02 0.55 11.4 5
6.3 0.24 0.35 2.3 0.039 43 109 0.99056 3.34 0.44 11.8 6
6 0.31 0.38 4.8 0.04 41 101 0.98968 3.24 0.56 13.1 6
6.7 0.16 0.49 2.4 0.046 57 187 0.9952 3.62 0.81 10.4 6
7.7 0.42 0.31 9.2 0.048 22 221 0.9969 3.06 0.61 9.2 6
7 0.16 0.26 7.3 0.047 30 220 0.99622 3.38 0.58 10.1 6
6.7 0.12 0.36 2.3 0.039 43 125 0.99229 3.07 0.67 10.1 7
6.4 0.31 0.38 2.9 0.038 19 102 0.9912 3.17 0.35 11 7
6.1 0.25 0.18 10.5 0.049 41 124 0.9963 3.14 0.35 10.5 5
7.2 0.34 0.34 12.6 0.048 7 41 0.9942 3.19 0.4 11.7 5
8.1 0.27 0.35 1.7 0.03 38 103 0.99255 3.22 0.63 10.4 8
5.6 0.28 0.28 4.2 0.044 52 158 0.992 3.35 0.44 10.7 7
7.5 0.26 0.3 4.6 0.027 29 92 0.99085 3.15 0.38 12 7
6.5 0.18 0.41 14.2 0.039 47 129 0.99678 3.28 0.72 10.3 7
8.2 0.35 0.4 6.3 0.039 35 162 0.9936 3.15 0.34 11.9 7
6.8 0.22 0.41 6.7 0.034 39 116 0.99245 3.18 0.46 11.5 6
6.6 0.37 0.24 2 0.064 23 120 0.9946 3.32 0.54 9.4 5
7.2 0.27 0.28 15.2 0.046 6 41 0.99665 3.17 0.39 10.9 6
5.9 0.19 0.37 0.8 0.027 3 21 0.9897 3.09 0.31 10.8 5
6.5 0.23 0.33 13.8 0.042 25 139 0.99695 3.35 0.56 10.4 6
5.8 0.32 0.31 2.7 0.049 25 153 0.99067 3.44 0.73 12.2 7
8.8 0.19 0.3 5 0.028 34 120 0.99242 2.94 0.47 11.2 5
8.5 0.28 0.34 13.8 0.041 32 161 0.9981 3.13 0.4 9.9 6
6.6 0.27 0.49 7.8 0.049 62 217 0.9959 3.17 0.45 9.4 6
7.6 0.19 0.38 10.6 0.06 48 174 0.9962 3.13 0.38 10.5 6
6.9 0.18 0.36 1.3 0.036 40 117 0.9934 3.27 0.95 9.5 7
6.3 0.26 0.29 2.2 0.043 35 175 0.9918 3.38 0.43 11.6 6
7.3 0.41 0.24 6.8 0.057 41 163 0.9949 3.2 0.41 9.9 6
6.2 0.25 0.44 15.8 0.057 39 167 0.99804 3.14 0.51 9.2 5
6 0.28 0.27 15.5 0.036 31 134 0.99408 3.19 0.44 13 7
6.1 0.33 0.3 3 0.036 30 124 0.98922 3.31 0.4 13.1 7
6.7 0.34 0.31 16.4 0.051 20 146 0.99834 3.06 0.54 9.1 5
7.7 0.24 0.31 1.3 0.047 33 106 0.993 3.22 0.55 10.8 6
6.2 0.35 0.03 1.2 0.064 29 120 0.9934 3.22 0.54 9.1 5
7.6 0.38 0.28 4.2 0.029 7 112 0.9906 3 0.41 12.6 6
6.2 0.21 0.29 1.6 0.039 24 92 0.99114 3.27 0.5 11.2 6
8.3 0.23 0.3 2.1 0.049 21 153 0.9953 3.09 0.5 9.6 6
6.4 0.27 0.3 1.6 0.04 19 86 0.99089 3.32 0.65 11.5 6
6.8 0.12 0.31 5.2 0.045 29 120 0.9942 3.41 0.46 9.8 7
6.9 0.29 0.4 19.45 0.043 36 156 0.9996 2.93 0.47 8.9 5
7.9 0.28 0.49 7.7 0.045 48 195 0.9954 3.04 0.55 11 6
6.7 0.105 0.32 12.4 0.051 34 106 0.998 3.54 0.45 9.2 6
6.8 0.26 0.33 1.5 0.047 44 167 0.9928 3.12 0.44 10.5 6
6.7 0.39 0.31 2.7 0.054 27 202 0.9948 3.46 0.57 10.5 6
8 0.27 0.33 1.2 0.05 41 103 0.99002 3 0.45 12.4 6
5.5 0.24 0.45 1.7 0.046 22 113 0.99224 3.22 0.48 10 5
6.4 0.28 0.23 6 0.051 50 162 0.994 3.15 0.52 10.2 5
8.4 0.31 0.31 0.95 0.021 52 148 0.99038 2.93 0.32 11.5 5
7.4 0.33 0.44 7.6 0.05 40 227 0.99679 3.12 0.52 9 5
7.4 0.25 0.37 13.5 0.06 52 192 0.9975 3 0.44 9.1 5
7.3 0.3 0.25 2.5 0.045 32 122 0.99329 3.18 0.54 10.3 5
6.6 0.29 0.73 2.2 0.027 21 92 0.99 3.12 0.48 12.4 6
7.5 0.14 0.34 1.3 0.055 50 153 0.9945 3.29 0.8 9.6 6
6.7 0.34 0.26 1.9 0.038 58 138 0.9893 3 0.47 12.2 7
5.8 0.58 0 1.5 0.02 33 96 0.98918 3.29 0.38 12.4 6
5.8 0.17 0.36 1.3 0.036 11 70 0.99202 3.43 0.68 10.4 7
9.7 0.24 0.49 4.9 0.032 3 18 0.99368 2.85 0.54 10 6
6.6 0.18 0.28 3.3 0.044 18 91 0.993 3.42 0.64 10.8 6
7.1 0.26 0.31 2.2 0.044 29 128 0.9937 3.34 0.64 10.9 8
8.8 0.27 0.25 5 0.024 52 99 0.9925 2.87 0.49 11.4 5
6.3 0.33 0.2 5.8 0.04 24 144 0.99425 3.15 0.63 9.9 5
6.8 0.26 0.44 8.2 0.046 52 183 0.99584 3.2 0.51 9.4 5
5.2 0.155 0.33 1.6 0.028 13 59 0.98975 3.3 0.84 11.9 8
7.1 0.31 0.17 1 0.042 21 144 0.99304 3.13 0.4 9.6 5
6.3 0.15 0.34 11.4 0.05 25 96 0.99754 3.21 0.49 10 6
5.6 0.33 0.28 1.2 0.031 33 97 0.99126 3.49 0.58 10.9 6
8.2 0.26 0.44 1.3 0.046 7 69 0.9944 3.14 0.62 10.2 4
5.9 0.65 0.23 5 0.035 20 128 0.99016 3.46 0.48 12.8 6
7.9 0.18 0.37 1.2 0.04 16 75 0.992 3.18 0.63 10.8 5
6.7 0.4 0.22 8.8 0.052 24 113 0.99576 3.22 0.45 9.4 5
7.5 0.41 0.23 14.8 0.054 28 174 0.99898 3.18 0.49 9.7 5
7.1 0.26 0.32 5.9 0.037 39 97 0.9934 3.31 0.4 11.6 6
5.8 0.34 0.16 7 0.037 26 116 0.9949 3.46 0.45 10 7
8.2 0.18 0.28 8.5 0.035 41 140 0.9952 3.04 0.37 10.1 7
6.3 0.41 0.18 3.5 0.027 23 109 0.99018 3.34 0.54 12.8 8
5.9 0.415 0.02 0.8 0.038 22 63 0.9932 3.36 0.36 9.3 5
7.3 0.17 0.24 8.1 0.121 32 162 0.99508 3.17 0.38 10.4 8
