x1 x2 x3 y1 y2 y3 y4  
8.9397 187.99 22.727 23.7 9.6596e+005 0.99 1824.8
2.6746 108.78 11.085 26.7 8.9735e+005 0.97 1014.7
28.64 184.92 10.094 21.3 8.9636e+005 0.99 1600.4
54.772 142.26 8.6023 22.6 8.5789e+005 0.97 908.4
25.715 153.99 29.459 10.4 9.7674e+005 0.99 1580.6
2.599 111.9 41.095 4.6 9.8428e+005 1 1348.8
57.157 114.65 20.543 33.4 9.1722e+005 0.96 950.9
28.256 174.9 17.602 28.5 9.3864e+005 0.98 1632.4
15.9 175.27 46.385 3.9 9.8569e+005 1 1941.1
26.513 111.55 46.207 4.5 9.8466e+005 1 1378.1
31.275 199.52 15.207 26.9 9.2571e+005 0.98 1795.6
0.57233 175.55 14.933 28.5 9.2947e+005 0.98 1653.5
9.8297 118.47 4.6685 23.6 8.4958e+005 0.98 996.1
4.8729 198.25 7.1113 18.9 8.8148e+005 0.99 1734.4
5.7454 170.05 48.244 3.6 9.8653e+005 1 1920.2
39.114 128.18 0.81374 25.7 7.7867e+005 0.97 872.2
16.043 154.46 49.942 3.7 9.8644e+005 1 1795
49.263 157.8 3.6218 23.9 8.1885e+005 0.97 886.2
44.048 192.93 12.621 24.2 9.0587e+005 0.99 1658.5
0.056687 147.71 23.358 24.7 9.6712e+005 0.98 1493.2
29.552 179.31 25.311 23.2 9.6882e+005 0.99 1747.1
14.701 118.71 1.7858 25.7 8.0481e+005 0.97 936.9
8.0524 108.45 8.9103 24.9 8.828e+005 0.97 976
40.651 122.21 48.39 4.8 9.8461e+005 1 1469.7
23.768 136.02 38.556 5.6 9.8239e+005 1 1519.1
34.767 114.49 13.941 28.3 9.0848e+005 0.97 1063
49.61 125.8 16.906 30.1 9.1532e+005 0.97 1103.4
48.84 155.61 0.024104 11.7 44778 0 19.1
14.074 172.17 45.98 4 9.8563e+005 1 1911.2
58.769 119.43 44.09 10.5 9.7775e+005 0.99 1150.9
8.3689 141.02 23.06 25 9.6506e+005 0.98 1424.3
57.688 108.77 33.27 27.5 9.6716e+005 0.97 1065.2
58.574 165.97 19.733 26.4 8.9896e+005 0.97 1021.5
30.301 194.28 3.4959 19 8.4704e+005 0.99 1533
13.109 190.89 15.443 28 9.3285e+005 0.98 1776.3
36.803 139.32 20.692 29.3 9.4774e+005 0.98 1354.2
19.694 141.32 27.157 15.7 9.7415e+005 0.99 1464.3
43.144 117.26 11.27 26.4 8.8962e+005 0.97 1032
1.2439 140.71 25.08 22.6 9.7188e+005 0.98 1452.1
0.92532 158.16 20.679 26.7 9.5748e+005 0.98 1558.6
34.894 126.32 47.718 4.6 9.8474e+005 1 1508.3
34.677 107.12 40.721 6 9.8214e+005 1 1279
35.554 113.45 29.062 17.2 9.7332e+005 0.99 1222.8
36.483 139.42 20.224 29.8 9.4564e+005 0.98 1351.1
20.27 185.77 33.301 6.4 9.8058e+005 1 1902.9
28.367 115.23 21.753 29.7 9.5283e+005 0.97 1171.7
15.218 166.53 37.119 5.5 9.8253e+005 1 1777.1
40.521 183.47 43.413 5 9.8375e+005 1 1937.6
58.069 141.96 44.77 7.5 9.8034e+005 0.99 1383.4
35.841 100.77 20.9 34.7 9.4402e+005 0.97 1035
17.258 165.5 18.509 28 9.4594e+005 0.98 1589.6
9.1062 198.8 2.7034 20 8.3874e+005 0.99 1612.2
33.758 118.56 49.22 4.4 9.8516e+005 1 1458.1
46.343 119.8 10.833 25.5 8.8474e+005 0.97 1016.6
41.246 159.15 8.3669 22.2 8.7834e+005 0.98 1335.4
52.93 186.82 22.808 29 9.4469e+005 0.98 1589
49.365 158.24 42.62 5.9 9.8235e+005 1 1658.6
33.242 118.5 32.652 9 9.7801e+005 0.99 1300
56.307 132.47 19.486 31.5 9.1714e+005 0.97 1079.5
53.705 148.53 21.97 32.2 9.3766e+005 0.97 1294.2
53.198 172.03 47.153 5.3 9.8371e+005 1 1773.2
3.5433 113.59 15.571 31 9.2597e+005 0.97 1110.7
54.364 162.17 30.109 25.2 9.6763e+005 0.98 1489.8
15.216 164.55 41.776 4.5 9.8437e+005 1 1804.9
56.508 184.22 25.652 29.2 9.4774e+005 0.98 1507.4
25.745 188 31.723 7.7 9.7902e+005 1 1890.6
49.73 182.19 31.322 14.3 9.7447e+005 0.99 1717.7
27.918 169.08 45.686 4.3 9.849e+005 1 1861.6
21.103 195.52 45.456 4.1 9.8534e+005 1 2101.5
44.493 197.38 37.18 6.5 9.8071e+005 1 1968.6
50.936 110.49 48.682 5.4 9.8386e+005 1 1332.3
9.8709 124.44 16.211 31.1 9.3123e+005 0.97 1208.5
12.561 149.78 28.884 9.8 9.7733e+005 0.99 1555
7.6735 122.42 13.162 27.3 9.132e+005 0.98 1152.5
49.142 138.32 12.616 25.2 8.9249e+005 0.98 1113.9
14.89 138.78 2.8848 22.1 8.3192e+005 0.98 1132.5
3.3137 197.11 20.147 25.5 9.5689e+005 0.99 1890.6
12.604 139.08 17.311 31.3 9.3889e+005 0.98 1351.2
0.8897 178.71 36.983 5.1 9.8333e+005 1 1891.8
4.6111 103.43 45.502 4.1 9.8538e+005 1 1316.2
31.952 100.59 11.822 27.9 8.9358e+005 0.97 919.9
50.604 122.42 25.132 29.5 9.5464e+005 0.97 1186.8
46.538 149.23 10.716 23.6 8.8811e+005 0.98 1235.6
12.884 169.75 20.282 26.1 9.5526e+005 0.98 1642.2
8.3085 174.71 44.896 3.9 9.8558e+005 1 1925.8
55.207 184.04 14.916 23.5 8.9785e+005 0.98 1303.3
51.637 108.97 34.5 12 9.7617e+005 0.99 1177.6
9.8507 186.89 17.584 27.4 9.4477e+005 0.98 1764
26.636 179.26 29.759 9.9 9.7708e+005 0.99 1795.7
35.067 117.41 48.659 4.6 9.849e+005 1 1441.3
17.153 110.6 48.425 4.1 9.8559e+005 1 1400.5
51.274 112.46 17.371 31.4 9.1439e+005 0.97 997.5
23.58 136.43 17.24 31.4 9.3493e+005 0.98 1319.4
28.737 115.89 25.829 25 9.6741e+005 0.98 1218
34.08 159.62 18.764 29.3 9.4115e+005 0.98 1506.9
45.094 166.85 15.003 27.5 9.1633e+005 0.98 1475.6
47.268 113.7 44.007 5.9 9.8257e+005 1 1328.7
32.125 103.23 15.608 30.9 9.1687e+005 0.97 991.1
57.187 121.38 6.8515 29.9 8.2977e+005 0.95 652.2
2.6646 100.34 33.357 7 9.8067e+005 0.99 1174.8
2.0562 194.61 13.717 26.8 9.2356e+005 0.99 1802.9
30.531 148.2 44.236 4.7 9.8425e+005 1 1665.5
0.97319 128.46 17.932 32.7 9.419e+005 0.97 1275.8
1.5917 128.03 48.642 3.7 9.8648e+005 1 1560.9
20.359 160.52 33.182 6.8 9.8023e+005 1 1684.3
56.137 167.1 32.795 20.9 9.7196e+005 0.99 1516.5
25.086 107.63 20.058 33.6 9.4526e+005 0.97 1097.4
32.391 174.43 34.517 6.9 9.801e+005 1 1789.7
54.902 188.67 3.3876 27.7 8.016e+005 0.96 722.5
13.368 179.22 23.18 23.7 9.6623e+005 0.99 1752.5
31.439 133.57 5.3987 21.7 8.5465e+005 0.98 1090.6
39.817 106.53 29.733 17.1 9.734e+005 0.99 1165.1
44.577 186.91 19.106 28.1 9.3969e+005 0.98 1697.8
39.748 181.15 48.869 4.2 9.8534e+005 1 1973.1
33.55 165.87 40.362 5.5 9.8285e+005 1 1773.8
2.1454 174.53 39.144 4.7 9.8408e+005 1 1875.3
21.401 153.98 35.958 5.9 9.8165e+005 1 1652.8
21.376 176.16 45.496 4.2 9.8521e+005 1 1934.8
32.982 159.2 13.517 26.2 9.1252e+005 0.98 1431.4
17.261 168.14 25.955 17.8 9.7316e+005 0.99 1686.2
10.01 154.59 27.128 13.1 9.755e+005 0.99 1581.1
17.367 132.71 1.8078 23.9 8.0823e+005 0.98 1050.1
46.737 123.21 38.725 6.8 9.8056e+005 0.99 1359.5
28.963 170.74 37.214 5.9 9.8172e+005 1 1791
52.877 180.7 14.454 24 9.0075e+005 0.98 1359
16.356 105.85 11.959 27.7 9.0095e+005 0.97 990.9
12.926 199.14 39.688 4.7 9.8393e+005 1 2083.6
50.836 131.11 33.268 12 9.7588e+005 0.99 1342.2
33.806 164.14 45.898 4.6 9.8463e+005 1 1812.5
19.692 194.99 18.165 26.8 9.4534e+005 0.99 1837.7
49.909 125.69 26.618 27.6 9.608e+005 0.98 1232.6
36.382 175.34 18.726 28.4 9.4123e+005 0.98 1634.4
27.101 162.9 6.739 21.4 8.7199e+005 0.98 1368
19.516 133.27 25.55 23.5 9.7043e+005 0.98 1381.4
53.14 125.59 21.278 33.8 9.3415e+005 0.97 1137.1
39.414 159.88 37.117 6.4 9.8094e+005 1 1682.3
53.135 136.89 11.21 23.6 8.7843e+005 0.98 1003.4
31.603 186.04 37.205 6 9.8162e+005 1 1913.8
27.945 189.88 39.337 5.3 9.8288e+005 1 1976.2
24.704 142.33 37.619 5.8 9.8197e+005 1 1562.1
35.178 110.74 20.358 33.5 9.4346e+005 0.97 1114.4
2.0142 119.31 11.65 26.1 9.0284e+005 0.98 1114.8
50.062 183.51 23.229 27.6 9.501e+005 0.98 1618.7
44.095 133.91 7.0876 22.8 8.6342e+005 0.98 1097.9
38.403 131.61 29.537 14.2 9.7453e+005 0.99 1375.5
6.2453 168.49 36.049 5.4 9.8263e+005 1 1789.8
23.277 154.74 9.1196 22.1 8.8866e+005 0.98 1364.9
56.723 126.26 48.088 6.1 9.8271e+005 1 1375.3
27.67 119.45 21.656 29.2 9.5321e+005 0.98 1207.5
54.317 193.5 16.114 25.3 9.0668e+005 0.98 1428.3
19.054 117.22 46.64 4.2 9.8522e+005 1 1439.8
3.7934 165.17 12.923 26.5 9.1655e+005 0.98 1528.6
20.323 160.88 17.518 29.5 9.4009e+005 0.98 1538.8
50.199 195.3 18.289 28.5 9.2668e+005 0.98 1619.7
28.219 172.55 43.752 4.7 9.8429e+005 1 1871.7
47.279 164.66 16.699 28.8 9.2079e+005 0.98 1419.9
30.871 159.14 6.9087 20.9 8.7153e+005 0.98 1326.8
3.1435 104.41 11.412 27.5 8.9855e+005 0.97 980.1
12.763 141.36 11.301 24.1 9.0357e+005 0.98 1288
31.928 167.82 38.327 5.8 9.8203e+005 1 1771.6
47.846 132.4 5.6701 24.2 8.4173e+005 0.97 906
30.521 115.56 21.075 31.1 9.4902e+005 0.97 1165
43.943 137.51 0.39713 30.6 7.6476e+005 0.96 849.8
54.531 123.89 26.806 29.5 9.5583e+005 0.97 1172.7
24.314 156.86 18.9 28.7 9.4512e+005 0.98 1507.9
50.681 185.26 49.204 4.8 9.846e+005 1 1927.7
45.637 109.56 40.549 6.4 9.8133e+005 0.99 1272.3
56.581 136.59 2.7335 103 7.2843e+005 0.74 456.5
6.4027 103.19 4.2709 25.6 8.389e+005 0.97 871.3
56.162 127.35 46.367 6.3 9.8229e+005 1 1380.3
33.756 175.83 24.973 23.9 9.6655e+005 0.99 1705.9
23.026 109.45 39.048 5.8 9.8229e+005 1 1296.6
53.514 191.22 0.76311 96.2 4.8151e+005 0.38 217
31.565 157 29.02 13 9.7514e+005 0.99 1590.5
32.431 176.27 35.076 6.8 9.8039e+005 1 1810.4
50.482 196.9 33.378 10.4 9.7683e+005 0.99 1844.1
3.8949 110.54 18.559 34.3 9.4273e+005 0.97 1123.7
46.607 145.71 43.583 5.6 9.8296e+005 1 1590.8
9.3009 141.28 22.744 25.3 9.6376e+005 0.98 1422.4
0.79533 174.65 12.788 26.2 9.1638e+005 0.98 1612.4
42.962 101.98 30.96 14.7 9.7447e+005 0.99 1129.7
23.149 174.67 42.582 4.7 9.8419e+005 1 1890.7
0.71654 123.18 46.831 3.8 9.8602e+005 1 1501.9
40.118 196.28 9.3972 20.3 8.8936e+005 0.99 1656.3
3.3992 185.59 13.674 27 9.2292e+005 0.98 1720.4
57.905 123.95 2.2185 119.4 5.7804e+005 0.39 271.4
8.5539 167.64 0.17766 23.9 7.7861e+005 0.98 1210.9
41.114 110.89 35.508 7.9 9.7914e+005 0.99 1251.5
10.422 145.9 5.5314 21.1 8.6392e+005 0.98 1237.6
51.399 187.38 47.902 5.1 9.8412e+005 1 1923.5
18.925 152.84 23.258 24.9 9.6422e+005 0.98 1524.2
28.987 176.26 47.42 4.1 9.8535e+005 1 1937.1
32.773 176.81 41.309 5.2 9.8336e+005 1 1876
22.202 116.57 3.3553 24.5 8.2891e+005 0.97 954.3
11.51 150 12.926 26.2 9.1475e+005 0.98 1381.9
24.567 100.15 12.887 29.2 9.0285e+005 0.97 944.1
57.254 122.84 36.211 14.8 9.7486e+005 0.99 1211.6
39.089 133.92 16.964 31 9.2728e+005 0.98 1264.9
12.748 136.07 49.756 3.8 9.8637e+005 1 1635.7
52.17 107.98 46.981 5.9 9.8305e+005 1 1288
56.855 101.09 49.353 6.2 9.827e+005 0.99 1198
13.614 154.99 3.7741 20.3 8.4716e+005 0.98 1285.3
22.047 153.22 7.1321 21.6 8.7502e+005 0.98 1325.6
50.597 123.47 5.0618 25.8 8.3024e+005 0.97 795.9
13.771 130.36 40.968 4.8 9.8388e+005 1 1502.3
12.8 116.63 9.2397 24.5 8.8635e+005 0.98 1047.8
50.454 159.98 7.2336 20.9 8.5728e+005 0.98 1082.7
9.9833 144.49 39.54 4.9 9.8371e+005 1 1612.1
55.321 107.49 9.7222 26.7 8.5954e+005 0.96 749
55.809 198.33 24.704 28.8 9.4611e+005 0.98 1609.8
24.99 125.21 8.0734 23.5 8.7625e+005 0.98 1090.5
5.566 176.52 18.307 27.6 9.4778e+005 0.98 1692.6
11.236 131.56 23.81 24.7 9.6634e+005 0.98 1348.6
37.051 151.72 35.938 6.9 9.8036e+005 1 1607.1
1.3938 147.8 31.501 7.1 9.803e+005 1 1570.9
47.414 113.66 24.344 30.6 9.5342e+005 0.97 1127.6
55.668 186.38 45.322 6 9.8243e+005 1 1809.4
47.921 141.01 8.2162 22.2 8.6499e+005 0.98 1040.4
44.422 178.74 44.469 5.1 9.8374e+005 1 1887.4
37.978 137 39.364 6.1 9.8183e+005 1 1514.4
35.542 158 36.235 6.6 9.807e+005 1 1665
34.803 132.78 25.818 24.8 9.6694e+005 0.98 1353.6
46.641 119.26 15.649 29.3 9.1216e+005 0.97 1076
57.557 151.61 9.3423 22.8 8.5283e+005 0.97 824.4
31.254 150.77 1.0157 22.5 8.006e+005 0.98 1070.4
56.045 182.17 26.377 28.1 9.5221e+005 0.98 1526.2
39.292 151.64 14.745 27.9 9.1687e+005 0.98 1380.2
18.581 176.23 2.0091 20.7 8.2239e+005 0.99 1409.6
29.146 103.95 27.316 23.9 9.7052e+005 0.98 1133.3
2.4019 126.11 30.452 8.4 9.7918e+005 0.99 1371.9
31.265 106.08 26.086 25.7 9.6658e+005 0.98 1133.2
40.605 136.96 9.8886 24 8.8577e+005 0.98 1183.1
2.5008 104.61 4.0408 25.5 8.3603e+005 0.97 884.4
16.607 155.1 22.384 25.4 9.618e+005 0.98 1536.3
21.779 143.74 21.349 27.1 9.5588e+005 0.98 1424.4
57.87 127.85 39.934 10.3 9.7753e+005 0.99 1253.1
27.88 100.67 20.893 33.9 9.4722e+005 0.97 1041.9
26.189 158.55 24.169 24.4 9.6566e+005 0.98 1566
46.063 151.91 26.804 24.9 9.6629e+005 0.98 1480.5
42.597 126.4 15.685 29.6 9.1722e+005 0.97 1171.2
5.4283 124.1 23.491 25.5 9.6578e+005 0.98 1285.7
56.882 134.03 19.745 31.3 9.1598e+005 0.97 1069.4
16.598 133.01 36.663 6 9.8189e+005 1 1482.7
1.198 145.66 7.8659 21.6 8.8133e+005 0.98 1295.8
19.275 188.28 2.7686 19.9 8.3705e+005 0.99 1533.9
24.977 123.64 22.207 28 9.5663e+005 0.98 1253.2
27.351 103.64 29.417 13.8 9.7517e+005 0.99 1150.7
2.5056 126.01 46.545 3.9 9.8591e+005 1 1523.2
11.619 177.36 19.205 26.5 9.5117e+005 0.98 1696.3
40.777 101.45 42.842 6 9.8246e+005 1 1241.8
15.569 137.98 3.3505 21.9 8.3791e+005 0.98 1137.2
38.222 154.87 10.935 23.1 8.9547e+005 0.98 1350.9
50.099 163.11 41.065 6.3 9.816e+005 1 1675.6
10.031 119.21 6.0347 23.1 8.6296e+005 0.98 1024.8
58.758 170.45 8.9638 30 8.3211e+005 0.95 664.8
28.04 155.24 13.445 26.4 9.1387e+005 0.98 1409.2
5.9955 122.47 26.235 18.9 9.7362e+005 0.99 1300.6
46.65 103.77 44.379 5.9 9.8261e+005 1 1255.8
30.426 157.75 17.825 29.7 9.3726e+005 0.98 1486.1
5.5849 112.7 3.6755 24.8 8.338e+005 0.97 943.2
35.92 195.47 28.872 12.3 9.7523e+005 0.99 1907.1
27.756 115.25 2.6099 25 8.1478e+005 0.97 892.4
52.946 183.49 6.8567 19.9 8.5186e+005 0.98 1098.9
25.662 135.65 7.0054 22.4 8.7011e+005 0.98 1154.2
4.2581 169.29 0.32985 27.4 7.2582e+005 0.98 1305.4
17.712 161.69 4.3902 20.6 8.5291e+005 0.98 1354.2
19.17 132.65 18.539 31.2 9.4292e+005 0.98 1306.9
41.107 120.62 40.351 6.2 9.8177e+005 1 1378.9
21.226 133.71 33.239 7.1 9.7989e+005 1 1452.9
37.699 194.59 5.2393 20 8.6022e+005 0.99 1562.3
49.236 151.22 15.563 27.3 9.1039e+005 0.98 1263.9
12.899 172.08 41.723 4.5 9.844e+005 1 1870
25.616 199.33 34.352 6.3 9.8079e+005 1 2012.5
48.4 195.78 16.152 27 9.1678e+005 0.98 1595.7
13.863 148.67 45.057 4.2 9.8523e+005 1 1699.5
51.537 153.15 48.489 5 9.8423e+005 1 1663.3
58.124 114.68 10.107 30 8.4793e+005 0.95 654.6
37.65 109.16 9.3568 25.1 8.779e+005 0.97 954.1
41.29 154.17 29.95 12.7 9.7516e+005 0.99 1560.4
45.68 127.12 6.0203 23.9 8.5211e+005 0.98 1010.9
12.502 186.37 13.577 26.4 9.2181e+005 0.98 1707.2
6.0978 115.38 44.251 4.2 9.8511e+005 1 1407.5
46.776 153.56 40.599 6.2 9.8169e+005 1 1622.5
12.309 112.17 0.59139 29.6 7.6795e+005 0.96 834.3
51.162 122.56 33.759 12.1 9.7597e+005 0.99 1278.9
19.756 139.81 6.467 21.8 8.6797e+005 0.98 1205
32.338 173.9 36.527 6.2 9.8125e+005 1 1804.8
35.491 171.56 3.0412 20.2 8.3477e+005 0.98 1322.2
33.223 116.86 12.468 26.9 9.0074e+005 0.97 1064.1
59.956 139.65 4.0923 14.3 54158 0 23.3
50.729 177.69 23.568 27.8 9.5079e+005 0.98 1574.4
34.295 127.9 9.934 24.3 8.8666e+005 0.98 1118.9
27.234 154.28 4.0819 21.5 8.4554e+005 0.98 1242.7
7.9466 144.86 23.685 24.1 9.6731e+005 0.98 1464.8
27.179 114.71 30.968 10 9.7723e+005 0.99 1259.2
32.373 176.23 36.145 6.3 9.8105e+005 1 1820.6
54.233 155.59 14.414 24.8 8.9618e+005 0.98 1156.6
50.341 147.29 26.889 26.4 9.6241e+005 0.98 1397
44.864 193.4 40.447 5.8 9.8221e+005 1 1965.2
6.6563 129.1 43.58 4.2 9.8505e+005 1 1519.9
52.28 113.37 37.698 8.9 9.7868e+005 0.99 1238.9
28.282 152.46 29.863 10.3 9.7676e+005 0.99 1566.9
37.831 199.17 16.041 27.4 9.2855e+005 0.98 1798.4
12.831 101.25 42.381 4.9 9.8401e+005 1 1264.1
42.379 116.39 44.808 5.4 9.8342e+005 1 1381.9
55.728 190.51 5.6917 22.2 8.3331e+005 0.98 911
18.091 150.26 25.246 22.9 9.7073e+005 0.98 1526
53.52 115.87 46.791 6 9.8287e+005 1 1334.7
18.861 146.89 10.119 22.8 8.9538e+005 0.98 1320.1
4.8535 175.74 28.299 9.4 9.7785e+005 0.99 1781.4
31.905 120.72 42.167 5.4 9.8314e+005 1 1410.9
46.158 174.8 20.969 27.7 9.456e+005 0.98 1597.7
37.552 104.29 17.532 33.1 9.2619e+005 0.97 1021.6
53.078 171.81 19.966 30.4 9.3005e+005 0.98 1436
30.822 169.16 7.2993 20.6 8.7561e+005 0.99 1414.9
17.611 139.66 10.245 23.3 8.9558e+005 0.98 1260.4
18.35 170.59 2.3107 20.6 8.2717e+005 0.98 1375.5
22.986 134.43 34.91 6.4 9.8079e+005 1 1472.4
2.7405 145.08 32.855 6.3 9.8108e+005 1 1559.3
49.91 158.76 6.6157 21.3 8.5256e+005 0.98 1061.6
23.019 159.55 20.728 26.8 9.5387e+005 0.98 1551.7
32.622 187.59 8.1986 19.7 8.8325e+005 0.99 1573.8
18.973 151.67 26.565 16.7 9.7367e+005 0.99 1548.7
43.458 109.39 6.4214 25.9 8.5242e+005 0.97 899.4
2.2298 147.28 5.9263 21.4 8.6601e+005 0.98 1278.7
4.9578 116.7 33.696 6.4 9.8107e+005 1 1319.3
46.178 133.83 40.899 6.2 9.8171e+005 1 1471.6
39.188 120.58 12.954 27.1 9.023e+005 0.97 1095.4
8.9144 181.57 14.224 27.3 9.26e+005 0.98 1678.1
29.601 133.32 28.966 13.5 9.7497e+005 0.99 1394.8
20.342 174.44 23.441 24.2 9.654e+005 0.99 1710.7
11.88 126.59 4.6097 22.3 8.5088e+005 0.98 1062.4
34.787 192.15 26.513 21 9.7097e+005 0.99 1859.6
57.002 171.79 43.306 7 9.8079e+005 1 1635.7
38.237 130.69 7.4965 22.7 8.6884e+005 0.98 1100.3
29.685 157.2 37.31 6.1 9.8155e+005 1 1676
10.452 165.83 27.455 12.1 9.7602e+005 0.99 1680.2
57.724 119.91 15.954 27.5 8.8893e+005 0.97 843.2
8.8964 109.66 1.2999 29.4 7.8336e+005 0.96 841.5
7.9549 102.15 17.453 33.7 9.348e+005 0.97 1030.1
44.299 186.06 33.839 8.3 9.7852e+005 1 1844.3
24.481 117.92 20.309 31.2 9.4802e+005 0.97 1188.8
36.385 140.26 36.23 6.8 9.8047e+005 1 1514.5
26.995 151.65 9.3087 22.5 8.8875e+005 0.98 1320.2
4.2923 135.76 23.996 24.1 9.6827e+005 0.98 1393.8
39.885 178.69 29.384 13.1 9.749e+005 0.99 1764.2
32.651 182.4 41.184 5.3 9.8327e+005 1 1921.8
44.854 149.6 43.014 5.5 9.8298e+005 1 1630.5
1.2856 143.91 37.615 5.1 9.8337e+005 1 1594.8
52.923 138.58 20.409 32.7 9.3111e+005 0.97 1220.1
26.494 129.98 36.923 6.1 9.8148e+005 1 1446.6
43.83 166.54 38.055 6.3 9.8108e+005 1 1727.9
5.7021 102.52 3.5116 25.9 8.2807e+005 0.97 854.6
25.426 137.83 48.737 4.1 9.8561e+005 1 1628.3
42.259 197.36 26.46 23.5 9.6914e+005 0.99 1881.4
7.4365 165.86 46.798 3.7 9.8608e+005 1 1868.2
35.303 175.6 45.533 4.6 9.8454e+005 1 1903.7
35.926 138.19 45.627 4.8 9.8433e+005 1 1587.7
53.412 146.7 30.019 25.2 9.6844e+005 0.98 1395.8
2.5408 109 48.322 3.8 9.8617e+005 1 1392
43.118 168.81 10.364 22.2 8.914e+005 0.98 1435.7
34.902 166.88 33.693 7.7 9.7927e+005 1 1715.9
53.9 159.9 49.142 5.1 9.8414e+005 1 1689.4
58.947 172.59 8.1666 65.1 8.0877e+005 0.88 582.5
46.029 117.05 44.576 5.6 9.8302e+005 1 1370.6
54.348 169.51 43.823 6.2 9.8208e+005 1 1698.5
55.781 199.6 18.661 27.9 9.166e+005 0.98 1484.9
41.995 111.42 38.3 6.7 9.807e+005 0.99 1279.7
43.666 177.22 16.811 28.5 9.2817e+005 0.98 1601.8
27.623 183.78 0.95736 20.3 8.0337e+005 0.98 1309.5
23.498 163.65 14.369 27.6 9.2154e+005 0.98 1515.1
39.304 167.6 0.86144 21.8 7.955e+005 0.98 1145.1
20.286 182.67 14.633 27.5 9.2588e+005 0.98 1692.5
15.315 165.98 2.6008 20.3 8.3332e+005 0.98 1348.9
38.501 191.21 4.7832 20.1 8.554e+005 0.99 1522.6
29.195 137.93 48.725 4.2 9.8541e+005 1 1623.6
52.924 115.32 24.484 32.4 9.4876e+005 0.97 1106.1
44.063 113.41 9.915 25.3 8.795e+005 0.97 977
0.42209 134.84 7.263 22.2 8.7522e+005 0.98 1193
29.571 132.06 33.05 8 9.7893e+005 0.99 1422.7
56.493 196.89 41.373 7.3 9.8022e+005 1 1806.8
12.845 113.18 17.023 32.5 9.335e+005 0.97 1120.2
33.878 122.52 1.0876 26.3 7.8561e+005 0.97 867.4
28.594 179.97 4.1735 20.4 8.5058e+005 0.99 1439.8
27.664 123.96 40.713 5.5 9.8289e+005 1 1430.2
41.804 190.62 26.4 23.6 9.6876e+005 0.99 1827.2
56.742 122.51 9.5353 25.3 8.5596e+005 0.97 770.6
21.842 139.74 39.323 5.4 9.8292e+005 1 1561.7
13.608 184.62 18.528 26.7 9.4833e+005 0.98 1753.7
35.062 140.89 9.8962 23.4 8.8813e+005 0.98 1224.3
40.255 100.74 10.725 27 8.8394e+005 0.97 899.4
17.076 159.92 30.838 8.1 9.7883e+005 1 1659.7
38.666 187.44 15.717 27.6 9.257e+005 0.98 1695.7
31.545 186.93 13.996 26.3 9.1788e+005 0.98 1669
46.654 117.75 44.464 5.7 9.8291e+005 1 1371.2
