x1 x2 x3 y1 y2 y3 y4  
32.439 115.47 47.148 4.7 9.8459e+005 1 1413.4
2.986 128.79 24.855 23.6 9.7035e+005 0.98 1344.3
49.178 195.05 2.4571 24.9 8.0102e+005 0.97 866.4
21.809 187.56 40.645 4.8 9.8379e+005 1 1985.9
24.534 166.07 47.574 4 9.8555e+005 1 1861.2
40.982 168.6 41.235 5.6 9.8276e+005 1 1790.3
29.451 128.21 2.3147 23.5 8.1654e+005 0.98 983.9
59.786 194.39 24.87 97.2 7.0049e+005 0.72 405.1
46.927 184.54 17.56 28.4 9.2821e+005 0.98 1606.8
39.925 120.22 1.165 25.9 7.8346e+005 0.97 845.1
31.905 118.73 11.922 26.4 8.9802e+005 0.98 1072.2
14.233 192.65 23.165 23.4 9.6648e+005 0.99 1868
40.97 117.16 20.656 32.7 9.4363e+005 0.97 1162.3
16.373 187.57 24.267 22.6 9.6942e+005 0.99 1837.4
10.396 172.8 46.295 3.8 9.8587e+005 1 1921.1
42.36 184.13 32.151 9.3 9.7751e+005 0.99 1824.8
36.167 153.82 34.855 7.2 9.7986e+005 1 1615.8
38.57 108.21 23.481 29.8 9.5551e+005 0.97 1117.8
43.774 139.77 27.128 24.6 9.6823e+005 0.98 1403.6
56.956 163.32 35.955 13.1 9.7555e+005 0.99 1495.6
49.381 114.87 29.949 23.7 9.7039e+005 0.98 1192.2
22.058 138.13 18.689 30.5 9.4344e+005 0.98 1352.2
31.583 142.92 0.74979 24.7 7.8635e+005 0.97 971
59.102 135.19 17.781 28.1 8.7366e+005 0.96 716.9
4.7746 101.04 32.639 7.5 9.801e+005 0.99 1173.3
59.957 173.27 33.105 52.9 3.0209e+005 0 86.6
33.351 104.26 32.327 9.9 9.773e+005 0.99 1176.4
45.855 125.65 3.3383 24.4 8.2203e+005 0.97 935.7
18.374 173.07 36.652 5.7 9.8219e+005 1 1827.3
29.679 174.36 37.678 5.9 9.819e+005 1 1824.6
11.348 189.31 4.2809 19.2 8.5853e+005 0.99 1573.5
46.186 171.01 26.283 24.7 9.6539e+005 0.98 1625.7
45.922 155.93 44.762 5.2 9.8356e+005 1 1692.1
28.605 149.98 33.432 7.2 9.796e+005 1 1579.7
33.384 170.11 47.688 4.3 9.8521e+005 1 1880.7
6.7266 144.09 2.5922 22.9 8.239e+005 0.98 1178.2
25.997 112.14 16.571 31.8 9.2678e+005 0.97 1090.6
40.593 185.44 3.5637 20.1 8.4111e+005 0.99 1436.3
4.0186 152.07 15.959 30.1 9.3339e+005 0.98 1458
40.688 112.41 24.788 28 9.6028e+005 0.98 1161.8
3.8303 132.67 2.6872 23.9 8.2234e+005 0.98 1093.3
24.706 172.07 10.119 21.7 8.964e+005 0.99 1517.7
40.099 189.11 22.392 25.7 9.5582e+005 0.99 1777.5
21.43 173.87 38.766 5.3 9.8301e+005 1 1850.8
48.322 164.04 12.033 23.1 8.9198e+005 0.98 1281.6
12.268 181.17 40.667 4.6 9.8423e+005 1 1938.4
47.057 114.75 22.184 33.1 9.4501e+005 0.97 1120.6
14.296 131.07 40.355 5 9.8364e+005 1 1502.4
31.11 122.74 34.443 7.4 9.796e+005 0.99 1354.8
55.396 102.83 37.88 10.5 9.7745e+005 0.99 1127
19.388 120.46 29.16 11.2 9.7648e+005 0.99 1302.5
2.7822 190.42 34.129 5.7 9.8207e+005 1 1965.4
39.198 169.81 42.898 5.2 9.8352e+005 1 1822
2.9063 133.04 37.089 5.3 9.8297e+005 1 1494.5
9.7711 140.3 48.51 3.8 9.8624e+005 1 1661.8
44.857 190.36 47.729 4.6 9.8471e+005 1 2011.7
32.113 148.3 2.9651 21.5 8.3148e+005 0.98 1142.1
40.876 121.25 14.471 28.3 9.1062e+005 0.97 1117.2
8.4115 180.95 14.568 27.7 9.2814e+005 0.98 1679.3
7.7163 100.56 42.622 4.6 9.8438e+005 1 1262.5
50.161 153.98 38.709 7 9.8045e+005 1 1580
56.786 102.76 45.708 6.8 9.8146e+005 0.99 1177.5
24.996 182.17 25.235 22.9 9.6992e+005 0.99 1784.7
22.971 126.01 10.557 25 8.9409e+005 0.98 1140.8
8.8893 120.23 35.119 6.1 9.8158e+005 1 1360.6
15.662 160.36 10.842 22.9 9.0214e+005 0.98 1445.6
15.885 150.1 39.696 5.1 9.8348e+005 1 1659.9
36.272 137.75 43.465 5.2 9.8356e+005 1 1562.7
44.964 132.05 19.664 32.3 9.3784e+005 0.97 1257.2
38.814 112.24 39.384 6.3 9.8145e+005 1 1304.2
48.47 154.22 24.618 27.4 9.5596e+005 0.98 1433.6
6.7191 192.64 45.89 3.7 9.8599e+005 1 2092.5
45.743 161.57 24.304 26.3 9.5882e+005 0.98 1534.3
51.512 143.37 45.282 5.7 9.8306e+005 1 1555
16.237 136.37 45.243 4.3 9.8509e+005 1 1593.9
51.456 122.74 17.526 30.9 9.1638e+005 0.97 1074.5
56.044 173.35 28.38 27 9.5938e+005 0.98 1498.8
36.971 129.5 38.375 6.2 9.8143e+005 1 1443.3
27.703 185.39 23.271 24.5 9.6315e+005 0.99 1778.8
15.107 115.7 43.952 4.5 9.846e+005 1 1403.4
28.01 185.34 24.672 23.4 9.6756e+005 0.99 1793.9
47.144 143.23 21.82 30.2 9.4569e+005 0.98 1336.1
45.833 137.09 24.783 27.2 9.5909e+005 0.98 1340.8
1.9196 194.05 35.284 5.5 9.8259e+005 1 2008.5
30.614 148.87 32.868 8 9.7893e+005 0.99 1560.9
54.114 124.49 19.568 32.8 9.2275e+005 0.97 1080.7
23.285 127.78 26.329 22.4 9.7139e+005 0.98 1337.1
46.155 130.34 48.088 4.9 9.8436e+005 1 1512.8
5.5261 100.01 40.957 4.9 9.8393e+005 1 1242.9
20.006 122.49 18.036 32.7 9.3873e+005 0.97 1213.6
38.027 128.62 39.326 6.2 9.8168e+005 1 1443.2
33.074 172.76 12.716 24.9 9.0911e+005 0.98 1531
2.988 109.28 17.9 33.9 9.3872e+005 0.97 1104.3
19.748 115.87 14.574 29.2 9.1783e+005 0.97 1108.8
21.092 101.06 43.318 5 9.8389e+005 1 1266.9
54.826 140.32 49.629 5.2 9.8403e+005 1 1534.7
19.229 171.23 20.071 26.5 9.5293e+005 0.98 1651.7
35.145 102.07 37.168 6.9 9.8038e+005 0.99 1202
0.23181 161.92 27.15 12.1 9.7662e+005 0.99 1654.1
26.382 139.66 3.7718 22.6 8.392e+005 0.98 1122.3
12.048 191.73 33.634 6.1 9.8123e+005 1 1961.2
0.35512 113.91 49.587 3.7 9.8659e+005 1 1447.2
14.581 150.13 44.718 4.2 9.851e+005 1 1708.6
44.473 197.69 15.719 27 9.2313e+005 0.98 1744.9
42.39 153.63 45.699 4.9 9.8414e+005 1 1702
24.865 178.78 24.831 23 9.6894e+005 0.99 1751.7
41.266 159.39 21.236 27.7 9.4986e+005 0.98 1515.9
28.724 133.87 22.862 27 9.5869e+005 0.98 1338.7
0.50078 165.57 38.033 4.8 9.8371e+005 1 1787.6
58.658 171.71 12.113 22.1 8.5757e+005 0.97 810.4
48.086 181.42 1.6588 33.8 7.7468e+005 0.95 687.5
10.186 161.94 5.3643 20.8 8.6484e+005 0.98 1368.3
17.954 169.92 29.306 9.8 9.774e+005 0.99 1730.9
15.214 172.34 46.384 3.9 9.8569e+005 1 1916.1
18.562 149.21 9.9393 22.5 8.9452e+005 0.98 1337.6
44.985 145.56 26.326 25.2 9.655e+005 0.98 1433.7
8.8696 199.19 6.5723 19.3 8.7884e+005 0.99 1707
47.105 114.51 38.446 7.3 9.8011e+005 0.99 1282.8
33.197 143.68 25.792 24.2 9.6767e+005 0.98 1446.8
8.5721 134.65 45.416 4.1 9.8545e+005 1 1584
19.634 191.77 2.4635 20.1 8.3244e+005 0.99 1551.2
51.278 134.68 37.267 8.3 9.7912e+005 0.99 1407.7
43.386 151.93 40.28 6 9.8195e+005 1 1631.1
0.90421 157.16 7.1467 20.7 8.7747e+005 0.98 1385.5
55.692 192.27 0.88474 86.2 4.543e+005 0.35 187.9
5.4156 178.12 33.845 5.8 9.8174e+005 1 1853.3
19.407 178.4 30.405 8.4 9.7846e+005 1 1812.9
19.424 171.56 47.831 3.9 9.859e+005 1 1920
18.518 150.57 42.826 4.5 9.8445e+005 1 1692.2
49.173 113.93 36.383 8.7 9.7853e+005 0.99 1247.4
49.806 111.32 1.7085 68.2 7.3993e+005 0.85 483.7
44.898 163.77 32.535 9.7 9.7718e+005 0.99 1644.7
22.335 111.96 17.929 33.5 9.3571e+005 0.97 1117.2
52.738 149.64 4.9257 23.9 8.2959e+005 0.97 853.7
14.778 192.39 44.23 4.1 9.8522e+005 1 2068.7
10.218 172.89 0.37519 23.6 7.8365e+005 0.98 1280.9
26.652 122.85 40.195 5.5 9.8279e+005 1 1417.1
14.541 130.12 0.40778 27 7.7091e+005 0.97 958.4
28.738 145.38 12.061 24.6 9.0419e+005 0.98 1303.9
21.63 113.21 25.554 24.6 9.6851e+005 0.98 1204.7
36.9 137.85 30.954 10.6 9.7655e+005 0.99 1443.2
54.207 108.17 3.1872 63 7.7526e+005 0.87 521.7
54.128 101.11 46.724 6.3 9.8246e+005 0.99 1213.2
38.391 155.88 37.134 6.4 9.8099e+005 1 1651.1
48.046 104.18 16.667 31.6 9.1223e+005 0.97 947.3
4.2845 191.94 34.466 5.7 9.8207e+005 1 1980.3
15.943 191.93 38.342 5.1 9.8326e+005 1 2007.9
4.7181 130.87 38.651 5 9.8348e+005 1 1489.6
0.56116 114.57 3.4606 24.6 8.3093e+005 0.97 959.9
48.531 144.24 18.923 31.6 9.2932e+005 0.98 1285.4
17.382 151.39 22.669 25.4 9.6245e+005 0.98 1506.8
29.251 188.5 15.349 27.5 9.2691e+005 0.98 1716.2
6.3046 175.2 48.339 3.6 9.8654e+005 1 1965.2
18.522 170.5 4.5502 20.5 8.5561e+005 0.99 1430.2
1.0571 134.75 1.4309 27.4 7.8954e+005 0.97 1073.9
34.681 155.63 40.833 5.5 9.8287e+005 1 1690.7
13.582 108.04 6.4987 24 8.635e+005 0.97 939.9
23.943 176.37 26.667 16.6 9.7337e+005 0.99 1752.7
10.535 117.12 24.091 25.2 9.6666e+005 0.98 1227.1
7.9425 189.07 49.966 3.5 9.8691e+005 1 2098.9
56.092 187.05 10.434 20.4 8.6943e+005 0.98 1122.3
26.968 147.06 13.589 26.8 9.1425e+005 0.98 1345.3
18.752 194.51 2.8785 19.8 8.3948e+005 0.99 1588.5
57.343 171.02 46.889 6.2 9.8218e+005 1 1652
31.624 160.54 46.559 4.4 9.8492e+005 1 1790.6
41.728 132.99 10.279 24.5 8.871e+005 0.98 1152.2
4.1828 139.31 7.8102 22.3 8.8014e+005 0.98 1236
37.881 124.77 43.5 5.3 9.8338e+005 1 1450.8
38.89 105.36 32.053 11 9.765e+005 0.99 1177.1
36.005 138.37 28.253 17.5 9.7302e+005 0.99 1424.4
23.868 164.38 46.675 4.1 9.8531e+005 1 1839.8
15.931 147.27 0.54402 24.3 7.8309e+005 0.98 1105.9
12.228 128.82 24.446 24 9.6815e+005 0.98 1332.2
50.472 103.47 19.356 34.4 9.2487e+005 0.96 970.3
46.425 146.75 44.358 5.4 9.8332e+005 1 1608.8
31.752 199.01 45.782 4.3 9.8493e+005 1 2107.5
52.318 154.04 28.118 25.8 9.646e+005 0.98 1442.6
25.323 147.75 32.383 7.8 9.7912e+005 0.99 1556.6
24.086 155.67 24.165 24.4 9.6573e+005 0.98 1549
13.771 153.64 9.2387 21.7 8.9172e+005 0.98 1365.3
30.908 134.73 19.815 30.3 9.451e+005 0.98 1312.7
3.5119 147.58 16.496 30.8 9.3602e+005 0.98 1426.1
33.418 132.57 49.111 4.3 9.853e+005 1 1576.5
16.52 119.85 11.1 25.6 8.9827e+005 0.98 1101.3
35.884 172.91 12.045 24 9.0443e+005 0.98 1519.9
46.633 164.28 48.274 4.7 9.8457e+005 1 1787
28.03 160.53 15.11 28.3 9.2416e+005 0.98 1480.2
49.823 186.13 13.493 23.4 9.002e+005 0.98 1442.3
23.893 130.87 46.664 4.3 9.8503e+005 1 1551.9
55.409 138.46 23.883 32.7 9.4313e+005 0.97 1223.5
17.887 109.44 33.323 7.5 9.7972e+005 0.99 1247
48.89 156.76 42.247 6 9.8221e+005 1 1645.6
57.985 157.48 39.064 11.6 9.7663e+005 0.99 1426.9
38.75 169.75 19.362 28.4 9.4306e+005 0.98 1590.5
29.791 162.4 10.099 22 8.9371e+005 0.98 1413
18.679 165.67 24.08 23.5 9.6757e+005 0.99 1644.2
6.116 164.99 4.9891 21 8.5968e+005 0.98 1407.1
42.669 177.81 19.375 28.2 9.4183e+005 0.98 1642
29.166 192.19 39.529 5.3 9.8291e+005 1 1994.6
50.672 171.37 25.32 26.8 9.5731e+005 0.98 1552.6
31.286 120.79 41.932 5.4 9.8309e+005 1 1409.8
11.302 130.81 9.9863 23.8 8.9429e+005 0.98 1178.8
30.223 179.71 17.516 28.5 9.3736e+005 0.98 1666.1
39.403 132.82 40.013 6 9.8197e+005 1 1482.7
25.859 124.45 26.149 24 9.7006e+005 0.98 1300.3
59.665 170.92 39.283 38 9.0244e+005 0.95 779.3
15.687 160.39 8.3519 20.8 8.862e+005 0.99 1411.3
46.978 198.15 16.502 27.4 9.2323e+005 0.98 1689.8
25.13 127.95 23.125 26.8 9.6054e+005 0.98 1298
20.377 109.93 46.862 4.3 9.8511e+005 1 1377.7
36.484 141.82 36.545 6.6 9.8068e+005 1 1530.5
51.39 184.06 18.046 29.1 9.2356e+005 0.98 1518.6
29.937 199.14 5.5041 19.2 8.6592e+005 0.99 1626.4
50.402 153.56 41.824 6.3 9.8177e+005 1 1607.1
0.028585 166.18 10.063 22.2 8.9823e+005 0.99 1504.2
57.423 152.05 13.483 23.4 8.7969e+005 0.98 964.7
23.934 139.26 17.373 31.1 9.3564e+005 0.98 1344.2
6.678 172.66 24.767 21.1 9.72e+005 0.99 1721.3
30.609 194.86 7.9229 19.3 8.8287e+005 0.99 1635.7
58.64 107.05 46.115 8.7 9.7938e+005 0.99 1110.9
9.3138 132.01 8.9301 23.4 8.878e+005 0.98 1174.9
4.0236 109.7 37.054 5.5 9.8269e+005 1 1290.7
35.393 108.69 5.3517 25.3 8.4612e+005 0.97 893.1
39.223 190.05 26.964 20.9 9.7102e+005 0.99 1838.8
15.272 172.83 22.53 24.6 9.6339e+005 0.99 1690.6
40.538 134.2 15.466 29.2 9.1835e+005 0.98 1241.8
38.67 170.76 15.838 28.6 9.2518e+005 0.98 1558.9
57.69 128.16 47.56 6.4 9.8199e+005 1 1344.9
31.135 122.15 23.358 27.6 9.5886e+005 0.98 1240.6
48.304 145.76 8.1309 21.8 8.6457e+005 0.98 1062.5
