x1 x2 x3 y1 y2 y3 y4  
31.473 166.62 11.966 23.9 9.0447e+005 0.98 1467.7
18.61 133.41 36.815 6 9.8186e+005 1 1486.4
21.61 169.12 23.753 24.1 9.659e+005 0.99 1666.3
10.888 147.85 7.0052 21.4 8.7632e+005 0.98 1279.1
15.299 117.11 1.2388 26.5 7.9042e+005 0.97 906.6
5.105 124.48 9.1602 24 8.8754e+005 0.98 1124.5
27.298 149.72 46.088 4.4 9.8491e+005 1 1701.9
43.443 105.57 36.288 8 9.7919e+005 0.99 1207.3
36.218 112.03 26.659 25.3 9.6765e+005 0.98 1186.4
33.626 157.08 8.9617 21.8 8.8459e+005 0.98 1341.8
41.114 126.91 32.372 10.3 9.7699e+005 0.99 1356.3
16.21 199.33 11.586 23.9 9.0988e+005 0.99 1789.6
14.284 172.46 7.8462 20 8.8433e+005 0.99 1505.3
6.5881 158.73 48.663 3.6 9.8653e+005 1 1825.2
48.28 139.73 23.897 28.8 9.5255e+005 0.98 1316.9
1.0034 175.97 29.171 8.8 9.7874e+005 1 1794.2
49.835 122.03 27.47 26.9 9.6354e+005 0.98 1214.9
14.285 188.2 14.107 26.9 9.2457e+005 0.98 1734
44.32 146.37 37.622 6.8 9.8052e+005 1 1554.6
58.531 159.21 15.611 23.5 8.7909e+005 0.97 899.4
37.469 194.98 6.9977 19.9 8.7426e+005 0.99 1605.9
30.406 103.14 24.409 28.3 9.6101e+005 0.97 1091.7
35.037 172.75 25.576 23.7 9.6789e+005 0.99 1686.6
18.874 130.34 11.985 25.5 9.0475e+005 0.98 1202.4
31.174 155.72 41.327 5.2 9.8328e+005 1 1699.9
38.269 142.17 6.2358 21.8 8.6097e+005 0.98 1171
54.729 104.2 48.63 5.9 9.8316e+005 1 1250
1.8146 128.82 45.38 3.9 9.8567e+005 1 1536.9
5.7454 170.05 48.244 3.6 9.8653e+005 1 1920.2
29.661 107.39 10.466 26.1 8.8742e+005 0.97 962.9
15.747 193.26 45.748 4 9.8561e+005 1 2090.4
10.806 100.95 8.7064 25.3 8.7947e+005 0.97 907.7
10.185 119.45 24.322 24.6 9.6757e+005 0.98 1250.2
43.144 117.26 11.27 26.4 8.8962e+005 0.97 1032
16.787 175.76 22.636 24.5 9.6351e+005 0.99 1716.4
1.467 166.43 13.877 27.7 9.2234e+005 0.98 1555.5
47.988 122.67 11.782 25.7 8.8647e+005 0.97 999.6
13.833 183.55 16.294 28.4 9.3696e+005 0.98 1723.3
53.198 172.03 47.153 5.3 9.8371e+005 1 1773.2
25.225 141.35 15.018 28.9 9.2241e+005 0.98 1323.2
32.149 180.83 42.407 4.9 9.838e+005 1 1921.1
17.966 138.57 8.8398 22.8 8.861e+005 0.98 1231.1
59.01 182.11 35.617 30.1 9.5537e+005 0.98 1326.7
12.884 169.75 20.282 26.1 9.5526e+005 0.98 1642.2
15.507 104.88 2.8558 25.7 8.2048e+005 0.97 853.4
51.169 198.18 7.7764 19.6 8.633e+005 0.98 1286.1
47.425 135.2 24.719 28.1 9.5627e+005 0.98 1298.2
3.255 114.35 3.8796 24.6 8.3677e+005 0.97 963.8
25.086 107.63 20.058 33.6 9.4526e+005 0.97 1097.4
12.943 174.77 14.038 27.2 9.2365e+005 0.98 1614.8
47.533 165.53 31.284 13.5 9.7484e+005 0.99 1605.3
16.653 116.21 16.909 32.2 9.3236e+005 0.97 1145
48.973 120.92 22.191 33.2 9.4338e+005 0.97 1152.2
19.692 194.99 18.165 26.8 9.4534e+005 0.99 1837.7
37.506 120.28 6.1064 23.8 8.5571e+005 0.98 996.7
37.31 157.7 34.168 7.6 9.7935e+005 1 1639.9
48.446 193.86 42.897 5.7 9.8274e+005 1 1944.2
48.613 161.47 12.281 23.4 8.9301e+005 0.98 1267.4
20.323 160.88 17.518 29.5 9.4009e+005 0.98 1538.8
12.366 119.01 30.95 8.7 9.786e+005 0.99 1309.1
11.677 139.58 25.674 20.4 9.7247e+005 0.99 1439.1
40.774 185.85 0.91168 20.5 8.0138e+005 0.98 1271.4
7.3895 128.22 11.857 25.7 9.059e+005 0.98 1187.2
50.482 196.9 33.378 10.4 9.7683e+005 0.99 1844.1
39.031 165.21 32.527 8.8 9.7802e+005 0.99 1683.6
2.9296 167.78 6.7704 20.4 8.7568e+005 0.99 1469
57.613 154.19 44.639 6.9 9.8098e+005 1 1497.3
24.3 193.23 30.964 8.2 9.785e+005 1 1934.5
12.748 136.07 49.756 3.8 9.8637e+005 1 1635.7
50.547 131.96 0.21494 52.5 2.5106e+005 0 85.9
53.389 125.15 35.13 11.2 9.766e+005 0.99 1290.6
58.269 172.09 20.231 27.5 9.0675e+005 0.98 1137.3
49.535 110.25 26.25 29.2 9.5861e+005 0.97 1111.3
34.803 132.78 25.818 24.8 9.6694e+005 0.98 1353.6
13.129 126.97 8.6147 23.3 8.838e+005 0.98 1127.8
38.766 193.12 17.801 28 9.369e+005 0.98 1767.2
50.756 156.47 17.595 29.7 9.2056e+005 0.98 1327.3
54.474 139.48 0.11418 28.9 1.0765e+005 0 47.3
19.275 188.28 2.7686 19.9 8.3705e+005 0.99 1533.9
33.87 115.62 15.277 29.6 9.1683e+005 0.97 1091.2
8.8401 143.2 48.783 3.7 9.8637e+005 1 1690
44.278 138.65 20.918 30.3 9.4498e+005 0.98 1327.3
52.735 194.65 13.135 21.9 8.942e+005 0.98 1408
41.107 120.62 40.351 6.2 9.8177e+005 1 1378.9
23.65 184.16 1.2912 20 8.0975e+005 0.99 1429.1
26.547 164.84 25.484 23.2 9.6963e+005 0.99 1634.8
15.967 123.43 12.01 26 9.0467e+005 0.98 1144.2
33.927 149.16 49.578 4.2 9.8553e+005 1 1720.9
50.729 177.69 23.568 27.8 9.5079e+005 0.98 1574.4
51.244 112.3 40.267 7.2 9.8051e+005 0.99 1263.1
45.153 140.81 22.399 28.6 9.5094e+005 0.98 1353.1
16.93 146.29 45.126 4.3 9.8509e+005 1 1678.1
22.655 133.29 42.584 4.8 9.8398e+005 1 1536.1
53.078 171.81 19.966 30.4 9.3005e+005 0.98 1436
4.5478 180.78 32.27 6.4 9.8088e+005 1 1862.6
32.647 138.26 36.86 6.4 9.8104e+005 1 1507.7
52.675 172.16 20.473 30.6 9.3365e+005 0.98 1458.7
14.317 155.3 38.024 5.3 9.8291e+005 1 1689.2
10.452 165.83 27.455 12.1 9.7602e+005 0.99 1680.2
8.1308 194.05 42.502 4.2 9.8502e+005 1 2070.1
42.715 178.7 7.5794 21 8.7471e+005 0.99 1469.1
14.56 193.59 31.649 7.1 9.799e+005 1 1958.2
29.555 127.6 49.17 4.2 9.8542e+005 1 1539.4
2.5408 109 48.322 3.8 9.8617e+005 1 1392
28.989 111.97 35.261 7.2 9.8002e+005 0.99 1274.2
15.068 108.83 0.3149 32.6 7.5207e+005 0.96 785.4
16.842 164.94 7.9375 20.5 8.836e+005 0.99 1443.6
15.277 161.77 41.479 4.6 9.8424e+005 1 1778
33.878 122.52 1.0876 26.3 7.8561e+005 0.97 867.4
25.367 157.04 13.586 26.7 9.1581e+005 0.98 1434.6
45.949 139.5 19.067 31.5 9.3451e+005 0.98 1300.7
49.972 186.93 40.904 6.3 9.8165e+005 1 1858.4
7.3939 134.14 0.53597 27.2 7.5753e+005 0.97 1002
27.202 146.61 44.202 4.6 9.844e+005 1 1657.5
53.634 163.57 45.137 5.9 9.8277e+005 1 1679.4
43.768 116.01 48.835 4.9 9.8444e+005 1 1411.6
13.784 162.98 34.703 5.9 9.8155e+005 1 1723.8
20.538 186.2 23.875 23.4 9.6716e+005 0.99 1816.5
8.4635 109.58 33.76 6.7 9.8074e+005 0.99 1255.9
39.692 101.14 35.339 8.4 9.7884e+005 0.99 1170.9
2.992 169.05 5.4134 20.7 8.6409e+005 0.99 1456.5
54.999 136.34 31.117 25.4 9.6941e+005 0.98 1310.5
48.952 180.56 10.354 21.5 8.8206e+005 0.98 1332.6
58.577 104.38 17.988 31.5 8.8721e+005 0.95 716.1
19.376 154.39 40.419 4.9 9.8364e+005 1 1701.4
25.417 129.08 24.701 25.1 9.6609e+005 0.98 1322.9
50.052 124.59 24.773 29.6 9.5384e+005 0.98 1202.7
31.93 158.14 46.539 4.4 9.8486e+005 1 1769.9
15.157 132.21 38.803 5.4 9.8296e+005 1 1497
25.716 182.68 16.999 28.3 9.3712e+005 0.98 1698.7
24.64 154.53 3.4799 21.2 8.3916e+005 0.98 1257
20.922 116.18 1.6291 25.4 7.9764e+005 0.97 908.5
59.479 158.65 39.618 39 9.4002e+005 0.96 1032.2
14.364 192.23 2.5288 19.5 8.3674e+005 0.99 1559.7
59.738 154.15 24.429 104.8 7.4037e+005 0.72 444.6
1.9213 115.75 38.869 5.1 9.8354e+005 1 1361.3
37.973 122.23 39.037 6.2 9.8154e+005 1 1386.7
58.017 135.99 45.204 7.2 9.8064e+005 0.99 1352.7
46.305 151.12 2.2636 22.8 8.1207e+005 0.98 1062.9
17.973 115.07 44.665 4.5 9.8464e+005 1 1403.2
58.444 155.82 41.374 10.6 9.7729e+005 0.99 1391.4
57.428 181.39 6.5647 23.3 8.3213e+005 0.97 798
42.193 122.58 0.98818 26.1 7.7885e+005 0.97 840.8
25.472 126.73 1.7978 24.6 8.0349e+005 0.97 957.8
25.8 158.14 14.202 27.4 9.1945e+005 0.98 1451.2
26.114 177.3 40.086 5.1 9.833e+005 1 1880.7
19.271 124.79 19.69 30.6 9.4771e+005 0.98 1249.6
53.153 129.14 29.44 26 9.6665e+005 0.98 1263.5
4.7266 107.53 30.276 9.1 9.7854e+005 0.99 1207.5
59.238 180 43.355 27.5 9.6869e+005 0.98 1330.5
13.903 164.72 25.623 18.9 9.7269e+005 0.99 1654.7
53.058 181.28 23.738 28.4 9.4828e+005 0.98 1561.8
21.015 132.06 8.1456 23.1 8.7942e+005 0.98 1162.4
32.252 117.85 14.567 28.6 9.1352e+005 0.97 1100.7
51.425 176.88 3.4367 23.5 8.1484e+005 0.97 880.7
56 122.39 18.064 30.7 9.0982e+005 0.97 993.1
24.185 189.26 9.3118 20.5 8.9286e+005 0.99 1654.4
3.0721 187.83 22.063 24.6 9.6408e+005 0.99 1828
4.1632 196.42 16.062 28.3 9.3759e+005 0.98 1847.4
10.309 126.23 16.438 31.2 9.3273e+005 0.97 1227.5
45.508 138.86 23.754 27.7 9.5574e+005 0.98 1347.6
34.71 100.16 36.162 7.4 9.798e+005 0.99 1176.8
28.988 102.89 32.068 9.5 9.7765e+005 0.99 1166.7
21.656 153.13 22.739 25.6 9.6163e+005 0.98 1518.3
37.548 101.86 44.409 5.5 9.8328e+005 1 1265.7
35.212 108.46 21.127 32.8 9.4666e+005 0.97 1102.1
53.454 155.59 36.21 9.8 9.7776e+005 0.99 1527.4
45.997 120.6 11.455 26.1 8.8917e+005 0.97 1038.2
32.296 146.65 24.358 25.4 9.6348e+005 0.98 1455.3
2.1994 115.64 26.868 16.8 9.7482e+005 0.99 1249
29.863 120.93 37.133 6.3 9.8115e+005 1 1366.9
26.944 133.19 12.41 25.6 9.0547e+005 0.98 1212
53.705 180.28 0.0791 22.2 83259 0 36.3
34.334 131.29 34.829 7.5 9.796e+005 0.99 1427.9
4.7637 121.91 39.543 4.9 9.8375e+005 1 1420.2
57.419 112.06 32.332 27.6 9.6607e+005 0.97 1088.4
34.431 108.88 22.313 30.6 9.5247e+005 0.97 1117.1
59.489 186.45 36.347 36.8 9.242e+005 0.96 1054
0.36386 102.3 21.013 32.1 9.537e+005 0.97 1075.8
45.068 187.58 21.491 26.6 9.4987e+005 0.98 1722.4
19.162 174.54 41.64 4.6 9.842e+005 1 1887.1
1.6325 140.45 43.487 4 9.8532e+005 1 1620.4
7.6949 119.57 32.413 7.2 9.8015e+005 0.99 1330.1
3.8207 158.3 16.428 30.2 9.367e+005 0.98 1519.1
25.688 168.11 15.598 28.7 9.2844e+005 0.98 1558.8
58.565 138.82 28.511 35.3 9.4188e+005 0.97 1110.4
48.671 176.11 13.145 23.4 8.9879e+005 0.98 1384.8
41.739 101.7 6.5998 26.6 8.529e+005 0.97 848.3
38.585 159.99 17.711 29.8 9.3426e+005 0.98 1493.2
1.2216 153.59 9.746 22.1 8.9508e+005 0.98 1390.5
25.591 198.01 36.274 5.9 9.817e+005 1 2020
55.245 158.4 23.989 30.9 9.4455e+005 0.98 1361.5
3.2874 170.05 25.996 15.1 9.7498e+005 0.99 1713.2
49.755 183.44 26.21 25.8 9.6136e+005 0.98 1661.6
29.709 124.79 47.635 4.4 9.8496e+005 1 1500.5
46.265 123.89 9.8272 24.5 8.7919e+005 0.98 1035.1
23.085 145.48 10.862 23.6 8.9874e+005 0.98 1311.6
19.022 184.96 37.341 5.5 9.8258e+005 1 1935.8
38.409 129.48 21.501 29.5 9.4979e+005 0.98 1277.4
37.414 135.26 3.6637 23 8.3399e+005 0.98 1063
51.011 153.43 38.363 7.4 9.8002e+005 1 1565.9
2.9109 121.59 34.862 6 9.8183e+005 1 1373.6
50.3 114.59 3.3142 30.8 8.0179e+005 0.95 658.5
33.684 196.39 30.771 9.4 9.7737e+005 1 1935.5
23.189 138.14 20.358 28.5 9.509e+005 0.98 1364.8
26.236 128.86 7.7705 23.1 8.7457e+005 0.98 1109.3
16.07 112.74 15.901 31.2 9.2615e+005 0.97 1100.5
55.562 195.53 39.136 8 9.794e+005 1 1804.6
58.713 111.65 8.1297 106.7 7.9371e+005 0.76 508.1
52.856 122.87 36.762 9.4 9.7812e+005 0.99 1297.1
46.697 170.65 8.8437 21.6 8.7841e+005 0.98 1355
13.952 170.46 40.574 4.7 9.8403e+005 1 1844.7
15.106 151.84 4.1817 20.5 8.5049e+005 0.98 1268.9
53.051 166.48 11.785 22.5 8.8452e+005 0.98 1191.9
41.306 131.39 4.1799 23.7 8.3724e+005 0.98 1038.2
18.954 142.68 28.069 12.5 9.7566e+005 0.99 1484.3
7.0481 121.61 35.872 5.7 9.8215e+005 1 1381
33.95 126.21 33.125 8.6 9.7842e+005 0.99 1369.1
28.593 147.92 8.6374 22.5 8.8316e+005 0.98 1272.6
7.194 131.8 31.303 7.6 9.7964e+005 0.99 1425.9
31.918 155.86 5.9109 20.5 8.6291e+005 0.98 1275.4
1.3168 130.65 23.396 25.5 9.659e+005 0.98 1344.2
51.843 197.71 10.455 20.5 8.8019e+005 0.98 1370
11.889 175.95 2.9821 19.6 8.4175e+005 0.99 1431.9
51.277 186.27 45.314 5.4 9.8339e+005 1 1889
3.3315 162.48 45.466 3.8 9.8585e+005 1 1829.9
58.339 141.86 0.12927 14.4 54676 0 23.5
44.121 115.48 25.981 27.1 9.6269e+005 0.98 1186.9
53.807 198.71 4.4464 22.5 8.2433e+005 0.98 920.7
13.591 195.3 12.966 25.6 9.1861e+005 0.99 1775.7
49.045 100.27 36.36 9.6 9.78e+005 0.99 1138.8
46.279 176.31 23.628 26.2 9.5647e+005 0.98 1636.2
53.078 142.95 6.6071 23.3 8.4533e+005 0.97 895.3
9.2302 160.4 3.1764 20.9 8.4002e+005 0.98 1311.5
21.423 197.29 25.668 18.9 9.7233e+005 0.99 1929.8
8.9231 160.39 11.406 23.9 9.0704e+005 0.98 1452.2
43.848 106.45 38.288 7 9.8033e+005 0.99 1231.9
39.737 149.57 25.969 24.5 9.6685e+005 0.98 1488.7
30.704 158.61 32.694 7.9 9.7892e+005 1 1641.1
3.9818 144.09 38.508 4.9 9.8361e+005 1 1603.6
5.4939 147 0.76026 29.4 7.6159e+005 0.97 1139.9
46.378 188.84 23.5 26 9.5573e+005 0.98 1731.4
48.595 164.97 18.285 29.9 9.27e+005 0.98 1424.8
3.1303 109.33 37.297 5.5 9.8284e+005 1 1290.1
24.843 115.96 16.037 31 9.2474e+005 0.97 1120
49.579 172.2 18.113 29.6 9.2555e+005 0.98 1463.7
31.969 184.78 23.545 24.8 9.6231e+005 0.99 1764.7
56.026 120.56 8.5319 25.5 8.509e+005 0.97 763
36.997 100.6 36.089 7.6 9.7959e+005 0.99 1177.4
25.709 108.26 46.343 4.5 9.8468e+005 1 1352
27.317 110.62 16.927 32.2 9.2795e+005 0.97 1080.5
9.6171 103.58 14.461 30.1 9.1733e+005 0.97 1002.9
53.277 168.5 38.071 7.9 9.7949e+005 1 1647.3
24.496 143.04 0.22674 27.1 7.6963e+005 0.97 1006.7
5.8529 189.18 36.88 5.1 9.8315e+005 1 1977.6
50.38 129.95 47.154 5.4 9.8369e+005 1 1475.6
20.086 138.28 43.217 4.6 9.8441e+005 1 1588.4
59.291 136.95 11.101 109.2 7.7813e+005 0.75 500.7
33.427 175.3 49.386 4 9.857e+005 1 1940.8
47.275 130.99 24.152 28.8 9.5429e+005 0.98 1263.3
18.767 125.2 17.127 32 9.3438e+005 0.97 1226.7
28.68 188.18 31.419 8.2 9.7846e+005 1 1882.1
5.382 127.26 5.067 22.6 8.5441e+005 0.98 1090.9
8.2745 193.64 8.0069 19.9 8.8815e+005 0.99 1686.1
58.652 184.37 43.821 9.9 9.7796e+005 0.99 1550.8
59.368 113.99 40.671 39 9.5579e+005 0.96 925
42.168 126.08 33.36 9.3 9.7775e+005 0.99 1355
1.5269 143.11 48.931 3.6 9.8667e+005 1 1695.1
53.912 161.37 3.3071 29 8.0015e+005 0.96 689.6
11.818 151.39 1.7872 22.6 8.1715e+005 0.98 1193.7
41.961 107.21 37.538 7.1 9.8017e+005 0.99 1237.3
15.978 148.23 39.882 5 9.8353e+005 1 1645.5
55.169 110.08 10.717 26.4 8.6729e+005 0.97 788.6
59.836 193.18 28.047 99.3 6.5059e+005 0.63 329
57.563 108.12 48.039 6.5 9.8204e+005 0.99 1214.1
25.305 116.29 4.8679 24.6 8.464e+005 0.97 965
37.375 122 20.466 31.8 9.4474e+005 0.97 1207
19.226 161.83 11.703 24.2 9.0656e+005 0.98 1468.8
54.182 145.14 11.558 23.2 8.7892e+005 0.98 1024.1
25.905 186.47 38.946 5.3 9.8288e+005 1 1947.8
43.001 116.37 15.541 29.8 9.1466e+005 0.97 1083.2
4.6213 176.42 32.096 6.4 9.8078e+005 1 1823.1
6.563 104.02 33.782 6.6 9.8083e+005 0.99 1209.1
7.5547 109.1 41.077 4.8 9.84e+005 1 1321.9
53.308 146.6 39.567 7.4 9.8019e+005 1 1499.8
58.462 174.97 43.718 9 9.7873e+005 0.99 1531
2.6122 175.65 33.582 5.9 9.817e+005 1 1831.9
57.672 143.69 47.199 6.5 9.8188e+005 1 1449.3
9.1838 181.41 40.902 4.5 9.8437e+005 1 1944.4
36.578 177.82 8.1169 20.8 8.8044e+005 0.99 1492.1
23.919 133.93 18.134 31.7 9.3944e+005 0.98 1306.8
47.169 105.84 20.974 35.5 9.3759e+005 0.96 1035.4
4.1416 130.92 18.575 31.4 9.4567e+005 0.98 1301.6
26.163 134.68 17.888 31.4 9.374e+005 0.98 1302.6
2.986 128.79 24.855 23.6 9.7035e+005 0.98 1344.3
2.8463 117.68 0.22697 28.6 6.9105e+005 0.97 888.1
35.296 192.26 23.05 25.1 9.6008e+005 0.99 1819.7
53.072 100.08 8.2946 28.1 8.5142e+005 0.96 722.1
40.398 108.73 32.693 10.2 9.7699e+005 0.99 1208.7
44.266 160.69 23.64 26.5 9.5722e+005 0.98 1533.6
3.2492 194.28 6.4893 19.2 8.7599e+005 0.99 1693.1
56.255 158.57 10.139 21.4 8.6553e+005 0.98 974.6
55.333 115.81 40.893 7.7 9.7996e+005 0.99 1255.5
30.525 141.56 28.351 15.2 9.7417e+005 0.99 1457
18.903 176.1 48.85 3.8 9.862e+005 1 1969.3
13.671 103.04 30.646 9.5 9.7796e+005 0.99 1168.1
37.036 115.99 41.435 5.8 9.8246e+005 1 1358.2
12.43 195.36 3.4031 19 8.4983e+005 0.99 1607.2
44.399 181.44 29.756 13.7 9.7449e+005 0.99 1766.1
48.084 182.44 8.0593 20.5 8.6776e+005 0.98 1280.3
15.051 189.23 17.185 27.6 9.4149e+005 0.98 1781.2
47.603 199.76 24.841 25.8 9.5798e+005 0.99 1781.1
45.194 142.61 45.263 5.2 9.8367e+005 1 1592.6
40.528 129.24 37.282 6.6 9.8064e+005 1 1424.1
41.078 179.06 44.435 5 9.8392e+005 1 1908.1
39.769 108.78 2.5741 26.2 8.0796e+005 0.97 825.9
32.59 115.39 25.827 25.4 9.6636e+005 0.98 1208.3
37.136 123.22 44.744 5.1 9.8384e+005 1 1450.8
18.821 103.29 16.531 32.4 9.2714e+005 0.97 1024.4
52.16 105.78 21.401 36.2 9.341e+005 0.96 1006.9
1.843 135.2 45.135 3.9 9.8564e+005 1 1590.1
40.483 145.05 14.398 27.5 9.1375e+005 0.98 1317.1
32.802 185.79 40.304 5.3 9.8302e+005 1 1941.6
1.8911 103.16 49.216 3.8 9.8635e+005 1 1349.7
41.708 178.11 12.223 24 9.0389e+005 0.98 1549.9
52.197 121.16 26.039 29.2 9.5628e+005 0.97 1174.9
52.043 129.62 29.275 25.6 9.6758e+005 0.98 1279.7
12.125 191.42 48.012 3.7 9.8634e+005 1 2097.3
7.9253 137.63 39.261 4.9 9.8365e+005 1 1551.5
15.316 175.18 18.267 27.5 9.4617e+005 0.98 1670.9
35.745 161.36 48.633 4.3 9.8531e+005 1 1812.5
21.288 147.33 19.402 28.7 9.4798e+005 0.98 1438.4
36.793 183.47 4.0893 19.9 8.4806e+005 0.99 1445.8
15.506 184.34 17.559 27.6 9.4293e+005 0.98 1742.8
9.2068 114.1 18.369 33.6 9.4202e+005 0.97 1147.6
58.401 110.66 7.4673 77.8 8.0553e+005 0.84 524.2
5.8435 128.48 35.903 5.6 9.8234e+005 1 1441.9
51.266 140.25 0.61619 99.5 4.846e+005 0.37 221.2
31.553 140.76 26.806 22.1 9.7089e+005 0.98 1434.9
52.104 155.5 32.345 14.4 9.7453e+005 0.99 1506.3
12.124 125.89 37.105 5.7 9.8235e+005 1 1427.1
12.253 158.28 10.38 22.4 8.999e+005 0.98 1419
0.62357 157.89 7.9761 20.7 8.8355e+005 0.99 1404.5
19.425 137.62 37.197 5.8 9.8205e+005 1 1525.7
17.352 185.93 26.517 14.6 9.7439e+005 0.99 1843.7
31.669 198.04 21.108 25.6 9.5376e+005 0.99 1848.7
35.916 154.22 44.9 4.9 9.8414e+005 1 1716.2
29.869 139.78 46.62 4.5 9.8481e+005 1 1618.1
31.538 194.42 39.081 5.5 9.8259e+005 1 2003
28.23 159.21 32.666 7.6 9.7917e+005 1 1651.1
56.029 113.97 47.129 6.2 9.8244e+005 1 1291.2
52.893 111.57 13.749 27.8 8.9099e+005 0.97 904
20.212 150.72 33.281 6.9 9.8019e+005 1 1601
19.693 153.44 6.8096 21.4 8.7303e+005 0.98 1326.1
17.813 134.87 1.6187 23.8 8.0475e+005 0.98 1060.8
26.209 180.91 13.807 26.4 9.191e+005 0.98 1637.1
34.304 146.03 30.267 11.1 9.7618e+005 0.99 1508.5
8.1966 130.45 49.961 3.7 9.8658e+005 1 1591.2
16.487 163.84 8.5341 20.7 8.876e+005 0.99 1443.4
40.566 178.67 27.034 21.5 9.708e+005 0.99 1741.2
26.724 153.08 5.5416 21.5 8.6037e+005 0.98 1266.9
5.8775 107.25 37.721 5.5 9.8276e+005 1 1274.8
46.105 103.84 15.786 31.1 9.111e+005 0.97 962.5
16.244 172.48 9.7691 21.3 8.9638e+005 0.99 1534.2
53.728 173.25 48.665 5.2 9.8405e+005 1 1786.8
48.734 123.92 3.6636 27.2 8.1321e+005 0.96 747.8
11.404 192.12 42.297 4.4 9.8476e+005 1 2048.5
