x1 x2 x3 y1 y2 y3 y4  
53.245 172.71 17.221 28.1 9.1489e+005 0.98 1373.6
37.063 134.78 25.799 24.9 9.6625e+005 0.98 1367.1
18.603 121.06 23.344 26.5 9.6255e+005 0.98 1251.1
12.693 142.88 24.684 23.2 9.6974e+005 0.98 1457.2
51.631 169.5 14.9 25.4 9.0502e+005 0.98 1335.6
38.064 159.87 8.4282 21.8 8.8026e+005 0.98 1351
34.926 146.48 15.425 28.9 9.2163e+005 0.98 1353.8
24.315 191.99 33.407 6.6 9.8027e+005 1 1947.4
51.963 164.87 31.03 18.4 9.7268e+005 0.99 1563.8
2.4118 128.87 27.929 11.9 9.768e+005 0.99 1372.8
4.4298 115.29 1.9629 26.5 8.0172e+005 0.97 928.6
13.922 139.02 27.122 14.7 9.7473e+005 0.99 1446.4
12.992 156.28 40.41 4.8 9.8392e+005 1 1721.1
33.792 157.18 6.8223 20.9 8.6989e+005 0.98 1305.4
7.9681 148.15 27.971 10.9 9.7686e+005 0.99 1535.2
18.593 119.19 46.121 4.3 9.8511e+005 1 1452.2
16.535 184.24 5.584 19.6 8.6787e+005 0.99 1567.8
57.165 129.43 25.613 34 9.4381e+005 0.97 1132.4
23.743 155.87 36.465 6 9.816e+005 1 1669.3
28.949 188.19 11.523 23.3 9.05e+005 0.99 1650.2
18.08 138.96 13.925 27.8 9.1777e+005 0.98 1302.2
14.364 192.23 2.5288 19.5 8.3674e+005 0.99 1559.7
13.3 100.45 42.125 5 9.8387e+005 1 1254.6
6.9345 125.09 12.553 26.5 9.0974e+005 0.98 1170.4
22.088 192.02 45.672 4.1 9.8533e+005 1 2071.8
54.723 135.33 39.591 7.9 9.7967e+005 0.99 1396.2
4.1258 194.82 22.588 23.8 9.6622e+005 0.99 1893
5.7073 114.48 15.381 30.6 9.2511e+005 0.97 1114.4
32.936 156.22 48.422 4.2 9.8533e+005 1 1770.8
32.659 194.8 29.89 10.5 9.7662e+005 0.99 1914.3
45.579 129.12 23.525 28.7 9.5432e+005 0.98 1265.9
22.816 107.69 34.845 6.9 9.8027e+005 0.99 1242.1
50.547 155.33 14.123 25 9.0128e+005 0.98 1243.5
44.679 142.01 16.122 29.5 9.2037e+005 0.98 1294.5
18.113 162.09 44.141 4.3 9.8487e+005 1 1804.3
59.759 199.19 12.566 97.9 5.196e+005 0.4 225.3
52.698 154.18 43.117 6.2 9.8205e+005 1 1603.7
12.744 112.88 11.99 27 9.0364e+005 0.97 1052.1
15.225 192.34 3.2603 19.3 8.4661e+005 0.99 1584.3
42.316 176.78 1.9921 21.3 8.1638e+005 0.98 1292.1
21.713 183.85 10.726 22.6 9.0205e+005 0.99 1640.1
53.474 171.36 15.677 25.7 9.0556e+005 0.98 1312.2
14.09 182.12 17.745 27.6 9.4437e+005 0.98 1725.4
53.721 153.41 29.051 25.8 9.653e+005 0.98 1422.6
1.9213 115.75 38.869 5.1 9.8354e+005 1 1361.3
15.502 116.47 11.412 26.1 8.9997e+005 0.98 1076.3
7.7722 139.12 38.696 5 9.8346e+005 1 1559.1
51.723 171.96 17.12 28.4 9.1752e+005 0.98 1408.2
53.24 154.78 49.519 5.1 9.8423e+005 1 1665.7
49.984 119.72 30.513 21.1 9.7167e+005 0.98 1232.5
53.546 150 46.985 5.5 9.8343e+005 1 1598.3
55.325 151.52 23.94 31.4 9.4388e+005 0.98 1313.2
51.305 134.76 27.188 26.9 9.6205e+005 0.98 1298.5
27.111 183.48 27.362 14.6 9.7423e+005 0.99 1807.9
58.334 175.83 11.25 21.3 8.5824e+005 0.97 863.5
34.923 161.43 45.619 4.7 9.8451e+005 1 1785.5
59.769 151.45 8.7935 83.3 3.9674e+005 0 136.6
32.88 105.25 0.027702 64.8 5.0471e+005 0.81 380.6
3.2417 107.47 48.61 3.8 9.862e+005 1 1381.2
38.299 127.81 29.383 14.9 9.7416e+005 0.99 1342.6
33.277 140.76 16.967 30.7 9.3014e+005 0.98 1329.9
25.186 180.26 17.351 28.3 9.3874e+005 0.98 1685.9
2.5801 137.71 43.131 4.1 9.8515e+005 1 1592.8
51.351 169.41 8.5334 20.8 8.6667e+005 0.98 1162
48.278 117.44 13.75 27.8 8.9727e+005 0.97 996
21.658 119.36 8.373 23.9 8.7839e+005 0.98 1056.7
19.214 117.09 9.4941 24.8 8.866e+005 0.98 1054.9
58.017 135.99 45.204 7.2 9.8064e+005 0.99 1352.7
18.663 146.39 0.15551 28.2 7.6744e+005 0.97 1028
40.569 136.1 12.007 25.2 8.9867e+005 0.98 1207.8
35.707 124.89 30.635 11.8 9.7595e+005 0.99 1332.7
44.678 168.31 23.651 26.2 9.574e+005 0.98 1592.7
57.887 139.2 34.551 25.1 9.7004e+005 0.98 1269.2
45.891 144.36 46.715 5 9.8411e+005 1 1616.5
42.712 111.21 29.044 20.8 9.7178e+005 0.98 1191.2
13.397 163.71 34.893 5.9 9.8162e+005 1 1732
32.48 157.5 33.444 7.6 9.7929e+005 1 1636.9
14.073 186.75 26.478 14 9.7476e+005 0.99 1851
34.286 156.41 39.009 5.9 9.8208e+005 1 1679.9
16.221 195.8 27.55 11.4 9.7613e+005 0.99 1938.2
34.693 116.97 0.71145 29 7.7081e+005 0.96 794.3
11.07 109.73 43.121 4.6 9.8449e+005 1 1345.3
58.237 120.08 33.171 29 9.6331e+005 0.97 1099.1
24.442 175.39 28.055 12.7 9.7532e+005 0.99 1754.6
36.682 105.36 31.145 12.3 9.7581e+005 0.99 1171.8
6.5716 144.4 35.628 5.6 9.8224e+005 1 1576.6
51.395 103.38 10.202 26.8 8.6948e+005 0.97 809.3
3.0224 181.75 0.14795 23.8 6.9283e+005 0.98 1412.3
26.035 121.67 16.754 31.5 9.2944e+005 0.97 1176.1
17.736 113.42 22.855 27.7 9.6022e+005 0.98 1180.8
17.973 115.07 44.665 4.5 9.8464e+005 1 1403.2
16.476 115.31 9.8918 25.1 8.8968e+005 0.98 1046.1
39.261 119.06 20.94 31.8 9.4583e+005 0.97 1184.3
21.826 147.71 29.826 10.1 9.7724e+005 0.99 1540.5
12.535 195.88 27.536 11.2 9.7629e+005 0.99 1938.6
40.303 170.35 41.796 5.4 9.8308e+005 1 1812.9
20.585 185.97 19.937 26 9.5285e+005 0.99 1775.3
29.283 195.68 31.011 8.7 9.7801e+005 1 1939.6
19.025 133.68 29.175 10.8 9.7674e+005 0.99 1416.8
55.157 159.6 15.742 25.6 9.0171e+005 0.98 1189.7
31.509 141.49 37.717 6.2 9.8145e+005 1 1543.8
50.894 169.76 28.521 24.7 9.6754e+005 0.98 1581.9
35.45 102.7 44.683 5.3 9.8353e+005 1 1278.2
20.021 161.29 32.197 7.5 9.7953e+005 1 1682
41.615 125.68 47.459 4.9 9.8434e+005 1 1487.2
55.871 164.55 14.466 24 8.9295e+005 0.98 1153.1
50.346 146.11 3.1555 26.4 8.0697e+005 0.97 772.7
48.049 170.42 34.643 8.9 9.7818e+005 0.99 1676.1
31.264 166.24 32.343 8.2 9.7861e+005 1 1700.6
33.654 187.97 6.2776 19.6 8.6946e+005 0.99 1538.7
33.342 138.71 31.724 9.4 9.7754e+005 0.99 1461.5
1.5995 188.66 16.705 28.6 9.4043e+005 0.98 1789
0.50461 167.12 48.301 3.5 9.8669e+005 1 1898.5
57.428 181.39 6.5647 23.3 8.3213e+005 0.97 798
35.507 154.41 0.55069 23.8 7.8391e+005 0.98 1014.6
36.876 195.25 6.3501 19.8 8.6966e+005 0.99 1595.4
5.4897 112.96 36.909 5.5 9.8261e+005 1 1316.9
14.834 170.71 26.557 14.6 9.7462e+005 0.99 1713.9
12.831 101.69 43.432 4.7 9.8437e+005 1 1278
30.485 160.32 13.007 25.6 9.1044e+005 0.98 1437.4
22.009 189.71 7.4219 19.6 8.8125e+005 0.99 1639.4
42.978 130.13 7.0053 23.1 8.6281e+005 0.98 1074.6
14.673 194.03 47.264 3.8 9.8606e+005 1 2111.9
34.596 198.85 14.196 26.1 9.1909e+005 0.99 1772.3
25.921 171.75 40.202 5.1 9.8332e+005 1 1834.9
35.82 179.02 49.473 4.1 9.8566e+005 1 1969.6
16.377 130.7 38.092 5.6 9.8259e+005 1 1476.6
3.1977 122.53 36.647 5.5 9.8264e+005 1 1398.7
53.669 179.06 39.96 7.2 9.8043e+005 1 1736.4
47.218 157.66 45.381 5.2 9.8362e+005 1 1696.9
35.414 140.93 26.972 22.9 9.7063e+005 0.98 1435.8
13.859 101.92 10.368 26.5 8.9045e+005 0.97 936.9
6.4275 178.6 9.4674 21.2 8.9609e+005 0.99 1593.9
33.39 185.54 40.495 5.3 9.8304e+005 1 1940.9
25.772 118.77 12.539 27 9.0443e+005 0.97 1094.2
31.517 125.37 4.9799 22.9 8.4869e+005 0.98 1016.9
25.472 126.73 1.7978 24.6 8.0349e+005 0.97 957.8
42.138 103.91 49.033 4.9 9.8451e+005 1 1317.3
58.474 159.93 16.291 24.2 8.8362e+005 0.97 930.9
37.009 133.65 15.487 29.3 9.1974e+005 0.98 1244
17.585 196.37 49.165 3.7 9.8638e+005 1 2148.4
3.3702 106.8 40.268 4.9 9.8388e+005 1 1296.3
10.801 195.72 26.48 13.3 9.7516e+005 0.99 1927.6
28.016 109.3 43.895 5 9.8387e+005 1 1335.2
39.018 156.16 13.52 26.2 9.1028e+005 0.98 1399.4
11.727 135.65 23.095 25.3 9.643e+005 0.98 1376
14.986 174.51 25.474 19 9.7268e+005 0.99 1737.6
44.028 188.16 36.07 7.1 9.8004e+005 1 1885.2
10.144 105.53 3.3066 25.2 8.2873e+005 0.97 862.8
28.89 193.66 25.091 23 9.6882e+005 0.99 1866.6
43.461 131.11 27.928 23.8 9.7014e+005 0.98 1343.2
16.905 129.85 11.789 25.3 9.0403e+005 0.98 1196.5
57.121 141.17 1.3428 98.4 4.9911e+005 0.34 212.6
42.748 171.37 2.9865 21 8.3034e+005 0.98 1298.2
26.432 188.44 39.896 5.1 9.8326e+005 1 1972.8
51.262 195.13 25.467 26.3 9.577e+005 0.98 1718.5
32.603 132.21 42.736 5.2 9.835e+005 1 1513.3
34.294 145.54 49.776 4.2 9.8554e+005 1 1691.7
51.17 159.71 6.9339 21 8.5401e+005 0.98 1053.7
26.114 177.3 40.086 5.1 9.833e+005 1 1880.7
4.3065 195.96 22.187 24.2 9.6481e+005 0.99 1898.4
7.2903 149.66 20.807 26.7 9.5732e+005 0.98 1478.9
47.269 111.54 28.751 25.6 9.6833e+005 0.98 1163.2
2.0345 166.75 4.1342 21 8.4987e+005 0.98 1413.9
12.508 189.48 25.379 17.7 9.732e+005 0.99 1864.6
33.145 104.67 45.299 5.1 9.8392e+005 1 1303.4
9.1744 145.62 44.017 4.2 9.8512e+005 1 1665.3
5.5893 118.53 25.721 22.4 9.7237e+005 0.98 1263
49.04 154.05 13.273 24.5 8.9783e+005 0.98 1235.4
15.116 102.5 2.6814 26.2 8.1664e+005 0.97 830.1
37.172 166.53 30.815 10.6 9.7664e+005 0.99 1681.8
4.7635 160.25 30.047 8 9.7922e+005 1 1663.2
44.94 149.34 20.102 30 9.4154e+005 0.98 1401.4
39.37 118.34 42.056 5.8 9.8261e+005 1 1380.1
34.859 188.71 21.521 25.8 9.5451e+005 0.99 1774.8
52.707 155.04 42.764 6.3 9.8188e+005 1 1606.5
30.245 159.97 39.165 5.7 9.8241e+005 1 1716.5
30.953 163.39 34.968 6.6 9.8042e+005 1 1703
21.886 136.48 29.731 10 9.7713e+005 0.99 1443.1
7.9752 106.91 40.501 5 9.8371e+005 1 1297.2
53.383 147.97 40.959 7 9.8086e+005 1 1523.3
42.584 111.51 39.703 6.4 9.8127e+005 1 1291.9
53.153 129.14 29.44 26 9.6665e+005 0.98 1263.5
17.784 151.19 3.8554 21.1 8.4517e+005 0.98 1256.5
19.478 139.88 36.562 5.9 9.8183e+005 1 1539.2
15.317 138.9 40.283 4.9 9.8366e+005 1 1569
49.576 122.45 2.2557 38.4 7.7957e+005 0.93 604
58.937 185.29 14.385 21.6 8.6322e+005 0.97 833.1
50.012 173.41 16.893 28.3 9.1857e+005 0.98 1440.3
1.6571 150.07 33.699 6 9.8161e+005 1 1611.1
23.963 148.52 3.4991 21.6 8.3822e+005 0.98 1214.3
40.817 103.3 0.18258 64.5 7.0678e+005 0.88 597.3
9.8626 156.23 8.7003 21.5 8.8971e+005 0.98 1377.1
51.465 182.39 36.24 8.4 9.788e+005 1 1758.1
31.928 177.01 15.95 28.2 9.2821e+005 0.98 1618.9
12.32 179.33 11.044 23.3 9.0591e+005 0.99 1606.5
57.282 142 33.944 22.5 9.7135e+005 0.98 1316.9
6.9702 100.96 0.46668 32.9 7.2167e+005 0.95 747.1
42.021 125.75 9.0863 24.1 8.7783e+005 0.98 1075
26.789 160.61 13.216 26.1 9.1353e+005 0.98 1454.4
37.131 126.03 17.706 32.2 9.3109e+005 0.97 1211.4
31.838 115.47 27.646 21.6 9.7167e+005 0.98 1230.6
29.277 160.02 32.109 8.2 9.7857e+005 0.99 1650.3
9.5428 192.6 25.287 17.4 9.7336e+005 0.99 1891.5
49.189 194.51 21.958 28 9.4565e+005 0.98 1688
59.238 180 43.355 27.5 9.6869e+005 0.98 1330.5
22.306 151.6 18.373 29.6 9.4301e+005 0.98 1464.1
47.98 177.43 37.59 7 9.8023e+005 1 1762.9
37.526 150.14 8.3484 22.4 8.7835e+005 0.98 1271.6
56.798 181.89 19.658 29.1 9.1729e+005 0.98 1352.4
5.5677 101.47 39.364 5.2 9.8332e+005 1 1240.3
17.174 171.36 42.42 4.5 9.8444e+005 1 1868.6
0.27535 165.76 37.952 4.9 9.8368e+005 1 1788.6
50.058 100.09 27.596 28.7 9.621e+005 0.97 1044.3
26.725 197.26 0.63411 19.5 8.0171e+005 0.99 1365.2
34.14 165.82 33.378 7.8 9.7914e+005 1 1704.8
8.4584 114.2 0.7653 28.8 7.6297e+005 0.97 842.6
19.344 162.45 47.475 3.9 9.8575e+005 1 1838.1
28.835 197.4 40.311 5.1 9.8332e+005 1 2047.2
14.258 143.46 17.355 30.7 9.3915e+005 0.98 1389.7
9.8486 114.42 34.915 6.2 9.8135e+005 1 1308
39.725 138.01 35.407 7.4 9.7968e+005 0.99 1481.9
28.07 186.03 9.7351 20.9 8.9462e+005 0.99 1605.9
44.156 101.08 31.277 14.8 9.7448e+005 0.99 1120.9
8.4901 142.48 47.993 3.8 9.8619e+005 1 1676.4
28.282 176.09 21.694 25.7 9.5686e+005 0.98 1682.7
2.6776 146.21 21.491 26.5 9.6017e+005 0.98 1460.9
8.292 146.98 17.422 30.5 9.4108e+005 0.98 1422.8
53.058 181.28 23.738 28.4 9.4828e+005 0.98 1561.8
11.53 140.32 35.516 5.8 9.819e+005 1 1536.6
22.289 120 47.513 4.2 9.8527e+005 1 1468.8
49.865 199.8 25.593 25.8 9.5942e+005 0.99 1771.1
2.2272 192.31 26.801 11.8 9.7654e+005 0.99 1914.2
6.6766 173.83 35.724 5.5 9.825e+005 1 1832.3
54.221 127.14 40.532 7.5 9.8023e+005 0.99 1350.8
50.81 104.66 47.511 5.7 9.8335e+005 1 1274.8
4.7937 121.51 46.688 3.9 9.8582e+005 1 1484.5
12.507 114.6 4.9184 23.5 8.5095e+005 0.98 969.7
3.7766 192.08 29.63 8 9.7917e+005 1 1936.6
58.777 132.49 12.488 27.5 8.5474e+005 0.96 679.3
17.084 161.6 3.2137 20.6 8.3955e+005 0.98 1328.4
41.858 189.11 41.236 5.5 9.8286e+005 1 1957.2
39.761 119.05 7.283 23.9 8.6423e+005 0.98 1002.4
54.329 157.88 1.0809 119.6 5.6181e+005 0.41 278.8
6.0416 123.09 49.116 3.7 9.8639e+005 1 1520.5
29.304 118.88 19.519 32.7 9.4247e+005 0.97 1180.6
22.714 101.8 0.019132 60.2 6.3623e+005 0.89 566.2
4.1541 148.42 44.958 3.9 9.8561e+005 1 1702.3
22.829 174.88 17.13 28.7 9.3807e+005 0.98 1650.1
40.471 109.59 11.28 26.9 8.8947e+005 0.97 979
54.365 167.97 44.535 6.1 9.8236e+005 1 1694.6
32.252 117.85 14.567 28.6 9.1352e+005 0.97 1100.7
19.356 115.67 11.809 26.6 9.0118e+005 0.97 1073.1
23.271 100.48 0.26274 35.5 7.4194e+005 0.95 709.1
20.404 180.87 14.906 27.8 9.2718e+005 0.98 1680.8
38.346 120.01 36.331 7.1 9.8006e+005 0.99 1341.7
5.1769 191.25 12.4 25.4 9.1555e+005 0.99 1747.4
26.914 137.57 37.176 6.1 9.8157e+005 1 1513.1
44.065 186.58 39.89 5.9 9.82e+005 1 1909.4
13.839 170.6 47.652 3.8 9.8607e+005 1 1913.7
43.333 162.5 46.526 4.8 9.8432e+005 1 1779.4
39.121 194.69 20.66 26.3 9.5005e+005 0.99 1808.5
27.176 152.2 10.348 22.9 8.9533e+005 0.98 1340.8
27.193 163.4 42.783 4.7 9.8408e+005 1 1786.8
16.262 101.41 13.477 29.5 9.0941e+005 0.97 971.1
56.962 113.94 24.965 36.2 9.4095e+005 0.96 1031.2
13.547 192.65 8.4375 19.6 8.9015e+005 0.99 1683.6
39.572 110.04 0.50685 33.2 7.5689e+005 0.95 715.7
25.602 121.66 21.824 28.7 9.5476e+005 0.98 1230.7
38.66 158.28 6.2855 21.2 8.6387e+005 0.98 1298.6
48.963 172.55 38.906 6.7 9.8079e+005 1 1733.3
53.489 135.26 25.595 29.3 9.5362e+005 0.98 1254.4
38.522 123.66 9.8777 24.8 8.8416e+005 0.98 1078.6
36.215 168.82 44.419 4.9 9.841e+005 1 1834.3
56 122.39 18.064 30.7 9.0982e+005 0.97 993.1
1.5542 187.32 20.731 25.6 9.5897e+005 0.99 1812.3
18.903 142.29 45.141 4.3 9.8496e+005 1 1642.2
20.066 173.85 16.41 28.9 9.3517e+005 0.98 1639.3
50.34 142.04 11.076 23.8 8.8234e+005 0.98 1091
36.105 194.28 15.543 27.3 9.2606e+005 0.98 1754.7
55.884 146.86 22.487 32.7 9.3511e+005 0.97 1245.7
29.782 190.36 45.422 4.4 9.8483e+005 1 2035.4
56.662 118.31 23.336 35.8 9.3486e+005 0.97 1047.9
12.748 199.05 45.651 3.9 9.8574e+005 1 2140.4
17.307 155.73 21.173 26.3 9.5697e+005 0.98 1529.8
17.512 141.15 25.723 21.5 9.7153e+005 0.99 1452.2
51.885 115.13 13.588 27.6 8.9225e+005 0.97 942.5
26.113 184.85 25.371 22.6 9.7016e+005 0.99 1803.8
38.812 104.44 25.968 27.1 9.6394e+005 0.98 1110.2
8.9527 151.99 47.707 3.8 9.8616e+005 1 1755.7
35.446 134.51 31.59 10 9.7711e+005 0.99 1422.8
50.973 109.59 33.785 12.4 9.7576e+005 0.99 1179.4
22.065 116.8 23.557 26.9 9.6211e+005 0.98 1213.3
34.803 176.85 30.159 10.6 9.7644e+005 0.99 1765.3
34.532 194.68 38.985 5.7 9.8237e+005 1 2001.5
20.201 176.89 23.78 23.7 9.6662e+005 0.99 1735.7
30.937 126.72 18.868 32.1 9.3941e+005 0.97 1236.3
3.0721 187.83 22.063 24.6 9.6408e+005 0.99 1828
9.7899 120.24 37.011 5.7 9.8238e+005 1 1378.3
48.576 182.19 43.473 5.6 9.829e+005 1 1858.9
42.648 158.24 35.926 7.1 9.7999e+005 1 1645.5
41.742 148.94 36.338 6.9 9.8022e+005 1 1575.7
9.9413 137.77 1.4159 25 8.0054e+005 0.98 1065.5
4.6108 175.36 3.868 20.8 8.482e+005 0.99 1478.2
57.325 175.43 2.5185 96.3 6.9064e+005 0.73 418.7
52.625 102.62 27.021 30.3 9.5776e+005 0.97 1041.7
35.466 167.35 42.501 5.2 9.8353e+005 1 1804.6
25.013 140.95 6.2519 22 8.6487e+005 0.98 1193.7
59.716 105.53 38.576 106.3 8.4592e+005 0.77 537.6
43.812 168.46 2.0975 21.6 8.1545e+005 0.98 1226.9
18.099 102.21 31.97 8.7 9.7855e+005 0.99 1171.7
39.457 175.62 12.631 24.7 9.069e+005 0.98 1545.4
20.535 102.16 49.106 4.2 9.855e+005 1 1331.4
53.132 127.08 35.618 10.7 9.7707e+005 0.99 1313.8
44.945 185.49 19.34 28 9.4036e+005 0.98 1684.9
58.367 183.49 21.046 27.7 9.0912e+005 0.98 1194.7
26.269 139.53 21.37 27.6 9.543e+005 0.98 1376.7
19.343 172.44 17.146 28.8 9.3919e+005 0.98 1635.4
34.329 187.53 14.89 27.2 9.2249e+005 0.98 1690
53.131 146.67 30.061 25 9.6907e+005 0.98 1402.2
10.309 126.23 16.438 31.2 9.3273e+005 0.97 1227.5
1.371 161.78 33.932 5.9 9.818e+005 1 1715.3
56.02 101.03 48.651 6.2 9.8272e+005 0.99 1208.1
50.74 128.24 12.686 25.9 8.9014e+005 0.97 1029.3
49.744 171.05 25.309 26.7 9.579e+005 0.98 1558.7
13.28 182 35.834 5.7 9.8217e+005 1 1898.6
29.313 131.21 37.571 6 9.8159e+005 1 1459.2
23.239 128.98 31.077 9.1 9.7794e+005 0.99 1388.8
14.105 117.5 48.026 4 9.8573e+005 1 1458.1
16.418 135.18 27.281 15 9.7457e+005 0.99 1414.3
0.55378 171.07 43.32 4 9.8541e+005 1 1885.7
38.497 164.39 19.436 28.7 9.4328e+005 0.98 1547.5
26.149 167.06 16.093 28.9 9.3087e+005 0.98 1555.6
32.461 147.73 8.2423 22.1 8.7871e+005 0.98 1253.4
9.9703 151.06 47.68 3.8 9.861e+005 1 1746.8
34.902 184.47 46.169 4.5 9.8482e+005 1 1985.2
13.659 171.67 48.396 3.7 9.8628e+005 1 1930.1
0.26614 175.78 0.50994 28.1 7.4825e+005 0.98 1371.9
7.1289 176.3 19.911 26.3 9.5489e+005 0.98 1700.9
27.413 116.46 39.368 5.8 9.8225e+005 1 1353.6
46.951 192.49 33.798 8.9 9.7797e+005 1 1859
28.239 167.8 33.021 7.4 9.7948e+005 1 1727.1
32.56 177.8 3.9522 19.4 8.482e+005 0.99 1398.9
34.71 100.16 36.162 7.4 9.798e+005 0.99 1176.8
39.045 165.68 8.4348 21.6 8.807e+005 0.98 1396.2
25.477 154.97 2.8138 21.8 8.2941e+005 0.98 1217.5
29.07 122.65 33.939 7.5 9.7947e+005 0.99 1352.2
36.943 111.72 1.99 25.4 8.0038e+005 0.97 831.4
36.486 180.01 49.794 4.1 9.8572e+005 1 1979.8
54.063 123.29 43.433 6.5 9.8165e+005 1 1352.4
52.617 124.42 49.961 5.2 9.8425e+005 1 1443
2.622 142.54 36.909 5.3 9.83e+005 1 1575.6
43.578 177.84 0.28646 26.7 7.7431e+005 0.97 1046.4
23.313 141.79 39.406 5.4 9.8286e+005 1 1577.8
38.319 118.04 27.522 23.9 9.6995e+005 0.98 1244.8
39.468 105.91 24.414 29 9.5845e+005 0.97 1105.9
39.714 183.73 5.5742 20.5 8.6104e+005 0.99 1481.8
11.954 119.02 0.59864 28.2 7.7249e+005 0.97 885.3
22.9 172.06 34.122 6.5 9.8067e+005 1 1788.1
2.2951 181.79 37.795 4.8 9.8367e+005 1 1925.7
9.9093 120.64 15.698 30.7 9.2767e+005 0.97 1167.5
20.95 153.61 38.321 5.4 9.8268e+005 1 1672.7
21.946 166.79 36.772 5.8 9.8201e+005 1 1769.9
51.666 182.08 21.226 29.9 9.3942e+005 0.98 1558.5
28.572 145.14 37.255 6.1 9.8149e+005 1 1575.3
54.792 112.58 3.5448 56.9 7.8702e+005 0.89 553.1
21.656 153.13 22.739 25.6 9.6163e+005 0.98 1518.3
31.056 156.09 14.805 28 9.2005e+005 0.98 1427.6
7.1434 158.68 3.6394 21.5 8.4305e+005 0.98 1320.7
23.314 103.93 6.774 25.4 8.6163e+005 0.97 903.4
21.669 181.79 4.0642 20.3 8.5138e+005 0.99 1509.7
54.348 180.49 18.591 29.1 9.199e+005 0.98 1422.6
16.045 127.43 37.399 5.8 9.8224e+005 1 1441.8
20.314 143.69 15.797 29.8 9.2872e+005 0.98 1369.2
33.317 109.53 2.2276 26.5 8.0624e+005 0.97 826.5
11.207 155.6 7.9744 21.1 8.8433e+005 0.98 1360
56.004 124.33 40.646 7.9 9.7971e+005 0.99 1304.1
59.298 168.22 13.545 50.2 8.3729e+005 0.91 623.1
27.775 129.32 49.738 4.1 9.8568e+005 1 1562.1
57.937 180.51 32.918 26.3 9.6492e+005 0.98 1492.8
25.965 166.25 49.598 3.8 9.8603e+005 1 1878.4
42.995 158.52 0.16889 40.1 7.4707e+005 0.95 865
4.0433 104.53 22.106 29.5 9.5886e+005 0.97 1103.4
33.288 175.02 21.849 26 9.5558e+005 0.98 1665.5
31.183 152.43 28.204 15.1 9.7415e+005 0.99 1545.5
27.415 134.82 11.997 25.2 9.0312e+005 0.98 1219
14.36 194.3 12.003 24.6 9.1254e+005 0.99 1751.6
20.003 171.27 42.813 4.5 9.8444e+005 1 1869.1
3.7093 144.13 12.05 25.2 9.0886e+005 0.98 1334.2
35.212 108.46 21.127 32.8 9.4666e+005 0.97 1102.1
1.1724 177.36 17.259 28.8 9.427e+005 0.98 1695.8
50.33 135.47 9.4542 22.8 8.7103e+005 0.98 1010.9
27.499 111.35 25.459 25.5 9.6648e+005 0.98 1176.9
10.077 143.51 5.0885 21.4 8.5914e+005 0.98 1210.8
45.921 168.33 0.14893 44 7.3847e+005 0.95 861.5
8.5174 188.47 37.694 5 9.8336e+005 1 1975
