x1 x2 x3 y1 y2 y3 y4  
7.3888 155.15 0.15338 27 7.474e+005 0.98 1141.7
38.623 125.41 32.938 9.3 9.7779e+005 0.99 1354.5
22.343 149.95 4.0185 21.3 8.4543e+005 0.98 1244
49.647 180.92 27.764 24.7 9.6638e+005 0.99 1665.7
20.845 180.93 34.701 6.1 9.812e+005 1 1873.5
52.862 127.8 37.397 8.9 9.7864e+005 0.99 1341.2
25.329 164.24 36.397 6 9.8156e+005 1 1735.3
43.482 186.26 12.606 24.3 9.0574e+005 0.98 1610.2
56.787 168.45 15.224 24 8.9359e+005 0.98 1142
18.925 117.92 44.608 4.5 9.8465e+005 1 1426.7
40.525 177.54 1.7743 21 8.1409e+005 0.98 1293.1
3.1012 157.47 30.84 7.4 9.7989e+005 1 1647.9
20.922 116.18 1.6291 25.4 7.9764e+005 0.97 908.5
3.2223 111.93 36.329 5.7 9.8242e+005 1 1303.5
20.624 191.86 15.78 28 9.3278e+005 0.98 1786.5
11.95 173.51 33.73 6.2 9.8116e+005 1 1805.3
53.245 172.71 17.221 28.1 9.1489e+005 0.98 1373.6
49.976 133.43 32.797 12.8 9.755e+005 0.99 1360.4
37.063 134.78 25.799 24.9 9.6625e+005 0.98 1367.1
57.083 106.9 31.864 27.9 9.6558e+005 0.97 1059.6
18.603 121.06 23.344 26.5 9.6255e+005 0.98 1251.1
1.5999 170.81 4.1293 20.9 8.5042e+005 0.99 1448.6
12.693 142.88 24.684 23.2 9.6974e+005 0.98 1457.2
29.691 114.59 30.17 12.4 9.7583e+005 0.99 1247.5
51.631 169.5 14.9 25.4 9.0502e+005 0.98 1335.6
53.7 139.04 10.332 22.8 8.7126e+005 0.98 969.5
38.064 159.87 8.4282 21.8 8.8026e+005 0.98 1351
21.186 124.64 27.096 18.2 9.7317e+005 0.99 1319
34.926 146.48 15.425 28.9 9.2163e+005 0.98 1353.8
0.52925 134.36 24.605 23.6 9.7042e+005 0.98 1391.1
24.315 191.99 33.407 6.6 9.8027e+005 1 1947.4
32.264 190.78 25.797 22.9 9.6975e+005 0.99 1842.4
51.963 164.87 31.03 18.4 9.7268e+005 0.99 1563.8
25.236 180.88 26.426 18 9.7269e+005 0.99 1783
2.4118 128.87 27.929 11.9 9.768e+005 0.99 1372.8
59.479 158.65 39.618 39 9.4002e+005 0.96 1032.2
4.4298 115.29 1.9629 26.5 8.0172e+005 0.97 928.6
30.429 160.78 28.846 12.4 9.7541e+005 0.99 1623
13.922 139.02 27.122 14.7 9.7473e+005 0.99 1446.4
55.748 111.89 9.6074 26.2 8.5839e+005 0.96 758.4
12.992 156.28 40.41 4.8 9.8392e+005 1 1721.1
4.3849 168.61 30.869 7.3 9.7989e+005 1 1743.9
33.792 157.18 6.8223 20.9 8.6989e+005 0.98 1305.4
18.401 130.85 29.903 9.6 9.7748e+005 0.99 1399.4
7.9681 148.15 27.971 10.9 9.7686e+005 0.99 1535.2
39.684 174.53 33.474 8 9.7885e+005 1 1769.3
18.593 119.19 46.121 4.3 9.8511e+005 1 1452.2
22.762 189 7.572 19.6 8.8204e+005 0.99 1633.4
16.535 184.24 5.584 19.6 8.6787e+005 0.99 1567.8
35.703 185.16 14.522 26.9 9.197e+005 0.98 1662.8
57.165 129.43 25.613 34 9.4381e+005 0.97 1132.4
18.835 111.21 10.535 26.1 8.9238e+005 0.97 1018.2
23.743 155.87 36.465 6 9.816e+005 1 1669.3
53.83 124.6 45.854 6 9.8265e+005 1 1388.8
28.949 188.19 11.523 23.3 9.05e+005 0.99 1650.2
39.594 161.72 22.818 26.4 9.5668e+005 0.98 1556.2
18.08 138.96 13.925 27.8 9.1777e+005 0.98 1302.2
56.843 107.75 41.421 8.5 9.7931e+005 0.99 1171.1
14.364 192.23 2.5288 19.5 8.3674e+005 0.99 1559.7
29.657 196.09 23.77 24.3 9.6423e+005 0.99 1868.5
13.3 100.45 42.125 5 9.8387e+005 1 1254.6
14.357 106.07 19.569 33.7 9.4587e+005 0.97 1089.1
6.9345 125.09 12.553 26.5 9.0974e+005 0.98 1170.4
53.972 104.42 14.448 28.9 8.9148e+005 0.97 845.1
22.088 192.02 45.672 4.1 9.8533e+005 1 2071.8
58.502 130.19 3.0774 125.5 6.0274e+005 0.41 292.4
54.723 135.33 39.591 7.9 9.7967e+005 0.99 1396.2
37.044 163.41 18.812 29.2 9.407e+005 0.98 1535.6
4.1258 194.82 22.588 23.8 9.6622e+005 0.99 1893
16.379 125.32 36.038 5.9 9.817e+005 1 1410.6
5.7073 114.48 15.381 30.6 9.2511e+005 0.97 1114.4
49.786 185.29 47.852 5 9.8425e+005 1 1921.1
32.936 156.22 48.422 4.2 9.8533e+005 1 1770.8
15.325 135.8 27.782 12.9 9.7559e+005 0.99 1424.2
32.659 194.8 29.89 10.5 9.7662e+005 0.99 1914.3
39.666 131.33 35.062 7.7 9.7936e+005 0.99 1422.6
45.579 129.12 23.525 28.7 9.5432e+005 0.98 1265.9
46.655 124.1 12.01 26.2 8.919e+005 0.97 1059.4
22.816 107.69 34.845 6.9 9.8027e+005 0.99 1242.1
0.7644 138.63 5.1817 21.7 8.574e+005 0.98 1193.9
50.547 155.33 14.123 25 9.0128e+005 0.98 1243.5
59.738 154.15 24.429 104.8 7.4037e+005 0.72 444.6
44.679 142.01 16.122 29.5 9.2037e+005 0.98 1294.5
15.141 166.18 30.031 8.7 9.783e+005 0.99 1706.6
18.113 162.09 44.141 4.3 9.8487e+005 1 1804.3
0.85433 137.63 19.696 29.1 9.5177e+005 0.98 1371.6
59.759 199.19 12.566 97.9 5.196e+005 0.4 225.3
26.341 188.66 7.4803 20.2 8.8061e+005 0.99 1595
52.698 154.18 43.117 6.2 9.8205e+005 1 1603.7
18.719 128.82 18.218 32 9.41e+005 0.97 1271.3
12.744 112.88 11.99 27 9.0364e+005 0.97 1052.1
42.966 159.36 37.87 6.3 9.8107e+005 1 1672
15.225 192.34 3.2603 19.3 8.4661e+005 0.99 1584.3
35.014 128.47 45.968 4.9 9.8427e+005 1 1509.8
42.316 176.78 1.9921 21.3 8.1638e+005 0.98 1292.1
1.8889 189.09 4.5719 20.3 8.5779e+005 0.99 1614.6
21.713 183.85 10.726 22.6 9.0205e+005 0.99 1640.1
23.095 172.45 1.0987 20.8 8.0308e+005 0.98 1329.1
53.474 171.36 15.677 25.7 9.0556e+005 0.98 1312.2
33.982 140.2 39.206 6 9.8201e+005 1 1545.4
14.09 182.12 17.745 27.6 9.4437e+005 0.98 1725.4
44.332 196.76 37.121 6.5 9.807e+005 1 1964.1
53.721 153.41 29.051 25.8 9.653e+005 0.98 1422.6
51.08 112.33 14.245 28.6 8.967e+005 0.97 944.7
1.9213 115.75 38.869 5.1 9.8354e+005 1 1361.3
51.985 171.45 43.234 6 9.8236e+005 1 1745.8
15.502 116.47 11.412 26.1 8.9997e+005 0.98 1076.3
17.759 191 25.206 20.3 9.7172e+005 0.99 1876.2
7.7722 139.12 38.696 5 9.8346e+005 1 1559.1
30.056 174.85 42.562 4.9 9.8388e+005 1 1875.9
51.723 171.96 17.12 28.4 9.1752e+005 0.98 1408.2
12.832 146.03 49.992 3.7 9.8652e+005 1 1724
53.24 154.78 49.519 5.1 9.8423e+005 1 1665.7
10.406 131.7 1.3133 25.9 7.9592e+005 0.97 1011.6
49.984 119.72 30.513 21.1 9.7167e+005 0.98 1232.5
55.112 147.49 11.018 22.4 8.7394e+005 0.98 997.2
53.546 150 46.985 5.5 9.8343e+005 1 1598.3
48.757 181.79 27.538 24.7 9.6627e+005 0.99 1676.1
55.325 151.52 23.94 31.4 9.4388e+005 0.98 1313.2
8.462 127.86 48.388 3.8 9.8616e+005 1 1553.6
51.305 134.76 27.188 26.9 9.6205e+005 0.98 1298.5
24.456 153.44 4.8515 21.2 8.5432e+005 0.98 1278.7
27.111 183.48 27.362 14.6 9.7423e+005 0.99 1807.9
51.531 139.15 24.708 29 9.531e+005 0.98 1299.8
58.334 175.83 11.25 21.3 8.5824e+005 0.97 863.5
24.938 147.81 17.962 30.5 9.3961e+005 0.98 1419.5
34.923 161.43 45.619 4.7 9.8451e+005 1 1785.5
37.973 122.23 39.037 6.2 9.8154e+005 1 1386.7
59.769 151.45 8.7935 83.3 3.9674e+005 0 136.6
56.088 167.95 18.162 28.1 9.1236e+005 0.98 1272.3
32.88 105.25 0.027702 64.8 5.0471e+005 0.81 380.6
7.8915 178.19 41.14 4.5 9.8448e+005 1 1920.2
3.2417 107.47 48.61 3.8 9.862e+005 1 1381.2
11.677 144.04 5.7838 21 8.6535e+005 0.98 1226.4
38.299 127.81 29.383 14.9 9.7416e+005 0.99 1342.6
18.409 159.03 1.8562 21.6 8.1622e+005 0.98 1264.9
33.277 140.76 16.967 30.7 9.3014e+005 0.98 1329.9
32.64 146.15 45.768 4.7 9.8449e+005 1 1660.3
25.186 180.26 17.351 28.3 9.3874e+005 0.98 1685.9
24.734 162.57 35.579 6.1 9.8124e+005 1 1715.5
2.5801 137.71 43.131 4.1 9.8515e+005 1 1592.8
21.157 141.84 13.791 27.5 9.1663e+005 0.98 1322.8
51.351 169.41 8.5334 20.8 8.6667e+005 0.98 1162
55.091 182.54 22.05 30.6 9.3599e+005 0.98 1489.6
48.278 117.44 13.75 27.8 8.9727e+005 0.97 996
22.104 117.13 15.349 30.2 9.2189e+005 0.97 1127.5
21.658 119.36 8.373 23.9 8.7839e+005 0.98 1056.7
45.819 130.91 48.396 4.9 9.8438e+005 1 1522.4
19.214 117.09 9.4941 24.8 8.866e+005 0.98 1054.9
38.877 171.31 25.306 24.3 9.6585e+005 0.99 1664
58.017 135.99 45.204 7.2 9.8064e+005 0.99 1352.7
3.241 136.93 49.97 3.6 9.8682e+005 1 1650.5
18.663 146.39 0.15551 28.2 7.6744e+005 0.97 1028
13.156 113.55 14.165 28.8 9.1684e+005 0.97 1085.2
40.569 136.1 12.007 25.2 8.9867e+005 0.98 1207.8
34.541 123.49 24.681 26.5 9.6263e+005 0.98 1262.5
35.707 124.89 30.635 11.8 9.7595e+005 0.99 1332.7
41.944 169.91 5.9779 21 8.6169e+005 0.98 1372.9
44.678 168.31 23.651 26.2 9.574e+005 0.98 1592.7
48.517 198.33 20.952 28.4 9.4168e+005 0.98 1706.5
57.887 139.2 34.551 25.1 9.7004e+005 0.98 1269.2
57.084 178.27 27.103 28.9 9.5088e+005 0.98 1462.2
45.891 144.36 46.715 5 9.8411e+005 1 1616.5
41.958 113.35 33.886 9.1 9.7796e+005 0.99 1254.3
42.712 111.21 29.044 20.8 9.7178e+005 0.98 1191.2
28.103 106.45 9.4791 25.5 8.8152e+005 0.97 944.9
13.397 163.71 34.893 5.9 9.8162e+005 1 1732
22.876 166.46 14.701 27.9 9.2404e+005 0.98 1546.9
32.48 157.5 33.444 7.6 9.7929e+005 1 1636.9
57.16 127.13 41.36 8.3 9.7939e+005 0.99 1299.1
14.073 186.75 26.478 14 9.7476e+005 0.99 1851
18.228 108.57 22.887 28.2 9.5969e+005 0.97 1139
34.286 156.41 39.009 5.9 9.8208e+005 1 1679.9
46.305 151.12 2.2636 22.8 8.1207e+005 0.98 1062.9
16.221 195.8 27.55 11.4 9.7613e+005 0.99 1938.2
13.885 103.45 20.256 33 9.4892e+005 0.97 1072.7
34.693 116.97 0.71145 29 7.7081e+005 0.96 794.3
31.222 153.73 7.8067 21.5 8.7702e+005 0.98 1296.2
11.07 109.73 43.121 4.6 9.8449e+005 1 1345.3
23.233 186.57 16.249 28.3 9.3405e+005 0.98 1739.7
58.237 120.08 33.171 29 9.6331e+005 0.97 1099.1
9.7533 118.81 4.4135 23.7 8.468e+005 0.98 994.1
24.442 175.39 28.055 12.7 9.7532e+005 0.99 1754.6
20.967 143.39 32.969 7.2 9.7981e+005 1 1534
36.682 105.36 31.145 12.3 9.7581e+005 0.99 1171.8
10.65 184.4 25.423 17.8 9.7312e+005 0.99 1821.6
6.5716 144.4 35.628 5.6 9.8224e+005 1 1576.6
16.9 108.7 47.316 4.2 9.8538e+005 1 1373.8
51.395 103.38 10.202 26.8 8.6948e+005 0.97 809.3
22.02 111.57 49.872 4.1 9.8577e+005 1 1418.7
3.0224 181.75 0.14795 23.8 6.9283e+005 0.98 1412.3
25.843 133.78 42.591 4.9 9.8382e+005 1 1534.4
26.035 121.67 16.754 31.5 9.2944e+005 0.97 1176.1
22.41 138.75 26.3 20.6 9.721e+005 0.99 1432.2
17.736 113.42 22.855 27.7 9.6022e+005 0.98 1180.8
43.954 143.34 29.55 16.1 9.7361e+005 0.99 1455
17.973 115.07 44.665 4.5 9.8464e+005 1 1403.2
29.724 127.15 43.412 5 9.8383e+005 1 1480.4
16.476 115.31 9.8918 25.1 8.8968e+005 0.98 1046.1
13.962 182.47 16.814 28.3 9.3962e+005 0.98 1719.4
39.261 119.06 20.94 31.8 9.4583e+005 0.97 1184.3
11.256 196.2 45.396 3.9 9.8572e+005 1 2113.7
21.826 147.71 29.826 10.1 9.7724e+005 0.99 1540.5
53.42 174.41 12.648 22.5 8.8893e+005 0.98 1244.5
12.535 195.88 27.536 11.2 9.7629e+005 0.99 1938.6
13.029 101.01 10.937 27.2 8.9417e+005 0.97 936
40.303 170.35 41.796 5.4 9.8308e+005 1 1812.9
58.28 154.23 38.971 13.6 9.7554e+005 0.99 1375
20.585 185.97 19.937 26 9.5285e+005 0.99 1775.3
48.922 146.87 21.496 31.1 9.4209e+005 0.98 1338.4
29.283 195.68 31.011 8.7 9.7801e+005 1 1939.6
26.684 162.94 6.7251 21.4 8.7202e+005 0.98 1369.5
19.025 133.68 29.175 10.8 9.7674e+005 0.99 1416.8
14.396 172.24 10.732 22.8 9.0284e+005 0.99 1544.5
55.157 159.6 15.742 25.6 9.0171e+005 0.98 1189.7
55.318 195.31 24.605 28.6 9.4693e+005 0.98 1607
31.509 141.49 37.717 6.2 9.8145e+005 1 1543.8
22.948 176.4 19.74 26.6 9.5063e+005 0.98 1686.7
50.894 169.76 28.521 24.7 9.6754e+005 0.98 1581.9
58.444 155.82 41.374 10.6 9.7729e+005 0.99 1391.4
35.45 102.7 44.683 5.3 9.8353e+005 1 1278.2
21.395 116.79 26.474 22.3 9.7141e+005 0.98 1246.5
20.021 161.29 32.197 7.5 9.7953e+005 1 1682
37.726 126.4 25.902 25.3 9.6604e+005 0.98 1296.6
41.615 125.68 47.459 4.9 9.8434e+005 1 1487.2
27.207 120.74 7.3743 23.5 8.6963e+005 0.98 1035
55.871 164.55 14.466 24 8.9295e+005 0.98 1153.1
25.48 125.71 32.063 8.5 9.7852e+005 0.99 1365.2
50.346 146.11 3.1555 26.4 8.0697e+005 0.97 772.7
15.818 127.68 4.9953 22.1 8.5396e+005 0.98 1082.8
48.049 170.42 34.643 8.9 9.7818e+005 0.99 1676.1
57.284 197.59 10.219 19.4 8.6262e+005 0.98 1054.9
31.264 166.24 32.343 8.2 9.7861e+005 1 1700.6
51.683 171.46 40.282 6.7 9.8107e+005 1 1717.7
33.654 187.97 6.2776 19.6 8.6946e+005 0.99 1538.7
19.78 112.53 6.1346 24.1 8.5957e+005 0.97 971.7
33.342 138.71 31.724 9.4 9.7754e+005 0.99 1461.5
18.408 169.72 22.916 24.6 9.6391e+005 0.99 1666.5
1.5995 188.66 16.705 28.6 9.4043e+005 0.98 1789
56.335 138.07 48.177 5.8 9.8304e+005 1 1473
0.50461 167.12 48.301 3.5 9.8669e+005 1 1898.5
46.954 191.42 22.92 26.4 9.5299e+005 0.98 1726
57.428 181.39 6.5647 23.3 8.3213e+005 0.97 798
37.171 132.81 4.2343 23.1 8.4016e+005 0.98 1058.7
35.507 154.41 0.55069 23.8 7.8391e+005 0.98 1014.6
58.951 172.74 39.942 25.9 9.7003e+005 0.98 1365.6
36.876 195.25 6.3501 19.8 8.6966e+005 0.99 1595.4
7.4515 188.29 15.665 28.5 9.3489e+005 0.98 1762.3
5.4897 112.96 36.909 5.5 9.8261e+005 1 1316.9
54.618 104.06 25.875 33.5 9.5043e+005 0.97 1018.4
14.834 170.71 26.557 14.6 9.7462e+005 0.99 1713.9
1.641 153.33 31.495 6.9 9.804e+005 1 1618.9
12.831 101.69 43.432 4.7 9.8437e+005 1 1278
8.5821 160.23 16.325 29.8 9.3632e+005 0.98 1524.5
30.485 160.32 13.007 25.6 9.1044e+005 0.98 1437.4
30.617 142.38 19.198 30.2 9.4292e+005 0.98 1371.4
22.009 189.71 7.4219 19.6 8.8125e+005 0.99 1639.4
25.427 189.84 43.159 4.6 9.8434e+005 1 2018.4
42.978 130.13 7.0053 23.1 8.6281e+005 0.98 1074.6
56.32 124.93 14.214 26.3 8.8738e+005 0.97 910.8
14.673 194.03 47.264 3.8 9.8606e+005 1 2111.9
59.296 101.73 0.080648 4.3 17977 0 7
34.596 198.85 14.196 26.1 9.1909e+005 0.99 1772.3
30.043 155.87 17.173 29.9 9.3385e+005 0.98 1464.3
25.921 171.75 40.202 5.1 9.8332e+005 1 1834.9
42.193 122.58 0.98818 26.1 7.7885e+005 0.97 840.8
35.82 179.02 49.473 4.1 9.8566e+005 1 1969.6
47.971 166.1 37.814 7 9.8027e+005 1 1677.3
16.377 130.7 38.092 5.6 9.8259e+005 1 1476.6
32.573 101.01 26.583 25.7 9.6739e+005 0.98 1095.1
3.1977 122.53 36.647 5.5 9.8264e+005 1 1398.7
22.075 158.44 12.94 26 9.1306e+005 0.98 1452.9
53.669 179.06 39.96 7.2 9.8043e+005 1 1736.4
33.415 128.45 20.204 30.8 9.4553e+005 0.98 1262
47.218 157.66 45.381 5.2 9.8362e+005 1 1696.9
20.936 176.28 7.1046 20.3 8.7781e+005 0.99 1522.7
35.414 140.93 26.972 22.9 9.7063e+005 0.98 1435.8
35.834 192.86 35.881 6.5 9.8079e+005 1 1953.9
13.859 101.92 10.368 26.5 8.9045e+005 0.97 936.9
34.642 140.39 37.923 6.3 9.8138e+005 1 1533.8
6.4275 178.6 9.4674 21.2 8.9609e+005 0.99 1593.9
43.62 121.63 7.7291 24 8.6608e+005 0.98 1014.6
33.39 185.54 40.495 5.3 9.8304e+005 1 1940.9
27.306 194.05 4.1869 20.4 8.5293e+005 0.99 1558
25.772 118.77 12.539 27 9.0443e+005 0.97 1094.2
23.535 187.09 47.17 4 9.8562e+005 1 2040.3
31.517 125.37 4.9799 22.9 8.4869e+005 0.98 1016.9
11.068 113.9 12.581 27.3 9.0783e+005 0.97 1068.2
25.472 126.73 1.7978 24.6 8.0349e+005 0.97 957.8
0.35572 115.17 21.489 29.1 9.5749e+005 0.98 1191.8
42.138 103.91 49.033 4.9 9.8451e+005 1 1317.3
20.646 161.65 10.036 22 8.9601e+005 0.98 1443.2
58.474 159.93 16.291 24.2 8.8362e+005 0.97 930.9
30.922 147.8 40.969 5.3 9.8307e+005 1 1629.9
37.009 133.65 15.487 29.3 9.1974e+005 0.98 1244
21.298 145.82 33.848 6.6 9.8045e+005 1 1562.9
17.585 196.37 49.165 3.7 9.8638e+005 1 2148.4
12.086 142.57 48.705 3.8 9.8621e+005 1 1682.1
3.3702 106.8 40.268 4.9 9.8388e+005 1 1296.3
50.715 111.05 0.77707 119.1 5.4947e+005 0.39 270.3
10.801 195.72 26.48 13.3 9.7516e+005 0.99 1927.6
17.672 197.71 6.0539 19 8.7279e+005 0.99 1689.8
28.016 109.3 43.895 5 9.8387e+005 1 1335.2
53.749 193.4 9.6985 20.2 8.7061e+005 0.98 1225.3
39.018 156.16 13.52 26.2 9.1028e+005 0.98 1399.4
53.89 175.88 8.244 20 8.5951e+005 0.98 1078.8
11.727 135.65 23.095 25.3 9.643e+005 0.98 1376
11.442 189.54 6.8056 19 8.7948e+005 0.99 1625.9
14.986 174.51 25.474 19 9.7268e+005 0.99 1737.6
41.168 136.7 24.769 26.3 9.6185e+005 0.98 1362.9
44.028 188.16 36.07 7.1 9.8004e+005 1 1885.2
25.8 158.14 14.202 27.4 9.1945e+005 0.98 1451.2
10.144 105.53 3.3066 25.2 8.2873e+005 0.97 862.8
24.694 159.62 14.668 28 9.225e+005 0.98 1479
28.89 193.66 25.091 23 9.6882e+005 0.99 1866.6
47.555 130.6 14.48 27.2 9.0392e+005 0.98 1109.8
43.461 131.11 27.928 23.8 9.7014e+005 0.98 1343.2
7.1543 147.83 30.758 7.8 9.7942e+005 0.99 1559.4
16.905 129.85 11.789 25.3 9.0403e+005 0.98 1196.5
5.9757 171.32 34.654 5.7 9.8207e+005 1 1801.3
57.121 141.17 1.3428 98.4 4.9911e+005 0.34 212.6
27.98 129.96 32.032 8.7 9.7834e+005 0.99 1397.7
42.748 171.37 2.9865 21 8.3034e+005 0.98 1298.2
28.669 159.21 23.457 25.3 9.6221e+005 0.98 1558.1
26.432 188.44 39.896 5.1 9.8326e+005 1 1972.8
20.56 171.24 14.012 27.1 9.2122e+005 0.98 1582.6
51.262 195.13 25.467 26.3 9.577e+005 0.98 1718.5
24.593 197.3 33.696 6.6 9.804e+005 1 1994.2
32.603 132.21 42.736 5.2 9.835e+005 1 1513.3
15.304 113.04 47.036 4.2 9.8535e+005 1 1409.5
34.294 145.54 49.776 4.2 9.8554e+005 1 1691.7
35.299 181.94 6.3532 20.2 8.6871e+005 0.99 1492.1
51.17 159.71 6.9339 21 8.5401e+005 0.98 1053.7
9.5499 108.01 1.2898 29.1 7.8522e+005 0.96 826.3
26.114 177.3 40.086 5.1 9.833e+005 1 1880.7
8.9206 114.63 40.217 5 9.8368e+005 1 1360.9
4.3065 195.96 22.187 24.2 9.6481e+005 0.99 1898.4
58.842 196.92 38.622 26.3 9.6831e+005 0.98 1501.3
7.2903 149.66 20.807 26.7 9.5732e+005 0.98 1478.9
26.313 164.69 8.6274 21.6 8.8593e+005 0.98 1418.8
47.269 111.54 28.751 25.6 9.6833e+005 0.98 1163.2
54.034 139.77 28.317 27 9.6222e+005 0.98 1311.1
2.0345 166.75 4.1342 21 8.4987e+005 0.98 1413.9
38.955 119.64 45.405 5.1 9.8389e+005 1 1423.6
12.508 189.48 25.379 17.7 9.732e+005 0.99 1864.6
31.718 144.07 10.026 23 8.9032e+005 0.98 1252.8
33.145 104.67 45.299 5.1 9.8392e+005 1 1303.4
24.97 160.82 47.892 4 9.8558e+005 1 1818.1
9.1744 145.62 44.017 4.2 9.8512e+005 1 1665.3
5.6976 119.06 12.655 27.1 9.0925e+005 0.98 1121.7
5.5893 118.53 25.721 22.4 9.7237e+005 0.98 1263
29.366 196.28 8.6025 19.8 8.8755e+005 0.99 1665.7
49.04 154.05 13.273 24.5 8.9783e+005 0.98 1235.4
16.385 170.8 47.287 3.9 9.8588e+005 1 1910.8
15.116 102.5 2.6814 26.2 8.1664e+005 0.97 830.1
1.6536 137.25 0.56839 30 7.4257e+005 0.97 1056.3
37.172 166.53 30.815 10.6 9.7664e+005 0.99 1681.8
19.271 124.79 19.69 30.6 9.4771e+005 0.98 1249.6
4.7635 160.25 30.047 8 9.7922e+005 1 1663.2
5.1357 193.78 11.281 24 9.0877e+005 0.99 1752.7
44.94 149.34 20.102 30 9.4154e+005 0.98 1401.4
48.576 194.13 12.532 22.2 8.9625e+005 0.98 1486.9
39.37 118.34 42.056 5.8 9.8261e+005 1 1380.1
28.801 115.61 21.466 30.3 9.5159e+005 0.97 1171.7
34.859 188.71 21.521 25.8 9.5451e+005 0.99 1774.8
35.088 116.83 10.718 25.7 8.8933e+005 0.97 1038.4
52.707 155.04 42.764 6.3 9.8188e+005 1 1606.5
47.685 115.72 48.251 5.1 9.841e+005 1 1383.4
30.245 159.97 39.165 5.7 9.8241e+005 1 1716.5
42.289 154.82 35.607 7.2 9.7979e+005 1 1615.6
30.953 163.39 34.968 6.6 9.8042e+005 1 1703
47.127 111.7 13.934 28.6 8.9973e+005 0.97 978.4
21.886 136.48 29.731 10 9.7713e+005 0.99 1443.1
