x1 x2 x3 y1 y2 y3 y4  
17.699 185.55 2.4206 20 8.3188e+005 0.99 1501.5
5.566 176.52 18.307 27.6 9.4778e+005 0.98 1692.6
34.475 147.47 42.631 5.2 9.8353e+005 1 1639.5
3.2367 102.41 49.32 3.8 9.8632e+005 1 1343.8
48.403 115.94 28.577 25.8 9.6723e+005 0.98 1188
23.584 153.13 41.746 4.9 9.8382e+005 1 1697
46.641 119.26 15.649 29.3 9.1216e+005 0.97 1076
53.957 164.25 28.749 25.9 9.6438e+005 0.98 1491.2
5.3524 106.3 46.246 4 9.8558e+005 1 1347.9
16.729 117.18 39.077 5.5 9.8281e+005 1 1368.9
47.31 135.84 36.549 7.9 9.7932e+005 0.99 1432.6
16.607 155.1 22.384 25.4 9.618e+005 0.98 1536.3
11.03 148.23 22.252 25.5 9.621e+005 0.98 1476.2
44.106 139.72 8.5354 23.1 8.7514e+005 0.98 1166.1
28.644 194.56 23.531 24.3 9.6383e+005 0.99 1855.5
0.074064 112.66 12.637 27.5 9.0795e+005 0.97 1069.6
19.275 188.28 2.7686 19.9 8.3705e+005 0.99 1533.9
37.757 118.69 9.3369 24.5 8.799e+005 0.98 1031.4
55.635 173 40.539 7.4 9.8017e+005 1 1661.6
15.132 102.73 20.162 33.4 9.4792e+005 0.97 1065.3
45.012 153.29 0.70996 23.6 7.8348e+005 0.98 996.2
28.04 155.24 13.445 26.4 9.1387e+005 0.98 1409.2
59.11 174.25 8.8243 85.6 7.9853e+005 0.83 550.4
42.834 100.98 0.94652 30.9 7.6432e+005 0.95 687.9
49.182 155.24 0.004295 2.1 9896 0 3.4
9.7739 189.2 32.583 6.3 9.8084e+005 1 1930.7
19.17 132.65 18.539 31.2 9.4292e+005 0.98 1306.9
6.565 155.33 41.874 4.3 9.8473e+005 1 1731.2
24.633 111.43 1.133 27.3 7.8155e+005 0.97 839.8
54.337 190.75 5.5714 21.7 8.3636e+005 0.98 972.9
10.307 160.56 19.657 27 9.5241e+005 0.98 1557.6
37.65 109.16 9.3568 25.1 8.779e+005 0.97 954.1
55.261 123.72 32.781 20.1 9.7238e+005 0.98 1232.9
27.028 151.17 4.4759 21.7 8.4936e+005 0.98 1228.4
35.972 167.28 2.5838 20.9 8.273e+005 0.98 1271
16.687 153.58 21.962 25.8 9.6014e+005 0.98 1519
33.223 116.86 12.468 26.9 9.0074e+005 0.97 1064.1
50.652 175.78 23.489 27.9 9.5043e+005 0.98 1560.3
1.008 138.65 22.899 25.6 9.6489e+005 0.98 1409.2
51.244 112.3 40.267 7.2 9.8051e+005 0.99 1263.1
45.706 183.28 1.3656 21 8.0546e+005 0.98 1251.9
6.6563 129.1 43.58 4.2 9.8505e+005 1 1519.9
26.051 190.4 7.5083 20.1 8.8107e+005 0.99 1610.9
13.282 132.9 39.083 5.2 9.832e+005 1 1506.3
37.92 146.66 4.7754 21.7 8.4859e+005 0.98 1178.1
4.8396 112.04 21.035 30.1 9.5516e+005 0.97 1158.6
31.905 120.72 42.167 5.4 9.8314e+005 1 1410.9
2.5132 108.76 8.8712 24.7 8.8222e+005 0.97 986.7
52.296 111.98 9.8302 25.5 8.6753e+005 0.97 844
13.875 148.81 25.662 19.9 9.7251e+005 0.99 1518.4
17.494 166.4 40.403 4.9 9.8374e+005 1 1806.3
32.622 187.59 8.1986 19.7 8.8325e+005 0.99 1573.8
57.813 179.53 40.944 9.1 9.7847e+005 0.99 1604.4
9.9449 147.05 6.9233 21.6 8.758e+005 0.98 1271.4
46.513 169.89 32.739 10.2 9.7697e+005 0.99 1678.4
24.97 157.43 39.23 5.4 9.8284e+005 1 1706.1
34.787 192.15 26.513 21 9.7097e+005 0.99 1859.6
22.41 168.87 3.9415 20.5 8.4777e+005 0.99 1398.1
55.833 197.95 16.392 24.8 9.0413e+005 0.98 1396.8
15.125 129.56 12.645 26.1 9.0965e+005 0.98 1204.8
11.958 152.52 20.845 26.4 9.5684e+005 0.98 1499.4
26.995 151.65 9.3087 22.5 8.8875e+005 0.98 1320.2
42.715 178.7 7.5794 21 8.7471e+005 0.99 1469.1
16.172 152.44 38.893 5.2 9.8318e+005 1 1672.3
57.895 110.5 3.5828 95.4 6.9189e+005 0.71 386.8
1.1802 161.01 28.379 9.8 9.7792e+005 0.99 1656.8
42.259 197.36 26.46 23.5 9.6914e+005 0.99 1881.4
22.314 129.13 26.3 21.8 9.7145e+005 0.98 1349.7
48.441 115.87 40.916 6.6 9.812e+005 0.99 1310
42.538 150.87 20.775 28.9 9.4664e+005 0.98 1435.8
1.1207 123.82 6.1172 22.5 8.6353e+005 0.98 1081.3
54.348 169.51 43.823 6.2 9.8208e+005 1 1698.5
41.711 175.54 20.611 27.3 9.4749e+005 0.98 1640.3
45.43 136.05 15.337 28.6 9.1463e+005 0.98 1226.4
4.5362 109.13 24.241 25.6 9.6715e+005 0.98 1163.7
32.793 154.46 36.426 6.3 9.8103e+005 1 1640
52.924 115.32 24.484 32.4 9.4876e+005 0.97 1106.1
35.656 169.37 15.495 28.3 9.2402e+005 0.98 1547
44.715 199.37 2.1925 19.8 8.2308e+005 0.99 1444
27.754 136.1 49.005 4.1 9.8556e+005 1 1613
46.39 145.18 15.009 27.7 9.1265e+005 0.98 1278.7
21.842 139.74 39.323 5.4 9.8292e+005 1 1561.7
20.389 130.17 13.805 27.7 9.1536e+005 0.98 1222.7
45.022 115.14 31.375 13.3 9.7507e+005 0.99 1234.5
15.668 179.65 34.651 5.9 9.8152e+005 1 1866.5
49.972 186.93 40.904 6.3 9.8165e+005 1 1858.4
42.207 189.79 24.205 25 9.6173e+005 0.99 1791.9
15.764 176.83 43.463 4.3 9.8485e+005 1 1926.7
42.336 190.21 42.783 5.2 9.8339e+005 1 1979.1
2.81 186.96 43.879 3.9 9.8556e+005 1 2028
40.292 155.48 36.667 6.7 9.8056e+005 1 1638.9
29.13 170.94 23.902 24.7 9.6397e+005 0.98 1660.5
59.93 154.42 24.387 65.6 3.3939e+005 0 107.5
4.3266 118.08 38.408 5.2 9.8328e+005 1 1376.3
3.2799 105.71 1.4787 31.1 7.8129e+005 0.96 836.8
42.272 170.01 6.6452 21.2 8.6698e+005 0.98 1385.6
51.258 121.1 24.127 31.2 9.4991e+005 0.97 1161.1
47.923 152.53 35.759 8.3 9.7887e+005 0.99 1550.1
17.933 191.23 28.02 11 9.7638e+005 0.99 1902.4
38.288 104.49 47.789 4.9 9.8441e+005 1 1319
15.053 140.04 13.862 27.7 9.1837e+005 0.98 1311.1
36.943 141.42 24.479 25.9 9.6227e+005 0.98 1408.4
51.521 183.06 49.629 4.8 9.8464e+005 1 1907
55.272 113.41 21.317 35.3 9.286e+005 0.96 1016.3
55.282 189.18 34.224 13.2 9.7533e+005 0.99 1708.2
21.346 181.23 19.483 26.5 9.503e+005 0.98 1729.3
0.63033 133.96 36.525 5.4 9.8284e+005 1 1498
24.137 158.98 6.5079 21.3 8.7e+005 0.98 1355.6
48.952 180.56 10.354 21.5 8.8206e+005 0.98 1332.6
7.2843 196.6 4.0104 20.4 8.5277e+005 0.99 1644.2
19.581 161.78 38.487 5.4 9.8288e+005 1 1746.4
52.725 183.24 15.977 26.2 9.0967e+005 0.98 1425.7
52.529 191.76 42.897 6 9.8223e+005 1 1888
49.942 171.69 37.47 7.5 9.7982e+005 1 1704.8
49.7 101.85 47.93 5.6 9.8354e+005 1 1261
8.0498 187.86 8.2538 20.1 8.8932e+005 0.99 1642.9
57.962 193.07 25.544 31.4 9.3691e+005 0.98 1437.7
59.767 134.09 42.517 100.3 8.492e+005 0.8 560.6
0.87641 127.41 22.229 27.1 9.6171e+005 0.98 1304.9
3.6053 161.34 36.832 5.2 9.8306e+005 1 1737.8
45.98 188.88 1.8093 20.9 8.1345e+005 0.98 1312.9
6.3289 188.15 0.10649 23.6 6.8764e+005 0.98 1454.1
4.8741 110.01 45.182 4.1 9.8537e+005 1 1370.3
59.028 118.5 25.484 35.8 9.1301e+005 0.96 841.1
5.9406 134.09 19.899 29 9.5236e+005 0.98 1338.8
16.49 111.59 43.956 4.6 9.8452e+005 1 1367.2
49.647 180.92 27.764 24.7 9.6638e+005 0.99 1665.7
20.624 191.86 15.78 28 9.3278e+005 0.98 1786.5
53.7 139.04 10.332 22.8 8.7126e+005 0.98 969.5
4.4298 115.29 1.9629 26.5 8.0172e+005 0.97 928.6
22.762 189 7.572 19.6 8.8204e+005 0.99 1633.4
14.364 192.23 2.5288 19.5 8.3674e+005 0.99 1559.7
16.379 125.32 36.038 5.9 9.817e+005 1 1410.6
50.547 155.33 14.123 25 9.0128e+005 0.98 1243.5
42.966 159.36 37.87 6.3 9.8107e+005 1 1672
53.721 153.41 29.051 25.8 9.653e+005 0.98 1422.6
10.406 131.7 1.3133 25.9 7.9592e+005 0.97 1011.6
58.334 175.83 11.25 21.3 8.5824e+005 0.97 863.5
18.409 159.03 1.8562 21.6 8.1622e+005 0.98 1264.9
21.658 119.36 8.373 23.9 8.7839e+005 0.98 1056.7
41.944 169.91 5.9779 21 8.6169e+005 0.98 1372.9
32.48 157.5 33.444 7.6 9.7929e+005 1 1636.9
23.233 186.57 16.249 28.3 9.3405e+005 0.98 1739.7
3.0224 181.75 0.14795 23.8 6.9283e+005 0.98 1412.3
11.256 196.2 45.396 3.9 9.8572e+005 1 2113.7
19.025 133.68 29.175 10.8 9.7674e+005 0.99 1416.8
37.726 126.4 25.902 25.3 9.6604e+005 0.98 1296.6
33.654 187.97 6.2776 19.6 8.6946e+005 0.99 1538.7
58.951 172.74 39.942 25.9 9.7003e+005 0.98 1365.6
22.009 189.71 7.4219 19.6 8.8125e+005 0.99 1639.4
47.971 166.1 37.814 7 9.8027e+005 1 1677.3
13.859 101.92 10.368 26.5 8.9045e+005 0.97 936.9
0.35572 115.17 21.489 29.1 9.5749e+005 0.98 1191.8
10.801 195.72 26.48 13.3 9.7516e+005 0.99 1927.6
25.8 158.14 14.202 27.4 9.1945e+005 0.98 1451.2
42.748 171.37 2.9865 21 8.3034e+005 0.98 1298.2
9.5499 108.01 1.2898 29.1 7.8522e+005 0.96 826.3
12.508 189.48 25.379 17.7 9.732e+005 0.99 1864.6
1.6536 137.25 0.56839 30 7.4257e+005 0.97 1056.3
52.707 155.04 42.764 6.3 9.8188e+005 1 1606.5
53.767 153.74 11.283 22.7 8.785e+005 0.98 1072.8
49.576 122.45 2.2557 38.4 7.7957e+005 0.93 604
36.182 132.43 32.34 9.5 9.7756e+005 0.99 1411.5
6.9702 100.96 0.46668 32.9 7.2167e+005 0.95 747.1
23.368 114.12 31.501 9.2 9.7799e+005 0.99 1265
37.526 150.14 8.3484 22.4 8.7835e+005 0.98 1271.6
50.94 194.72 48.678 4.9 9.8446e+005 1 1992.9
14.258 143.46 17.355 30.7 9.3915e+005 0.98 1389.7
3.0528 171.15 13.758 27.4 9.2213e+005 0.98 1594.3
22.289 120 47.513 4.2 9.8527e+005 1 1468.8
36.001 153.08 9.3017 22.4 8.8577e+005 0.98 1313.8
41.858 189.11 41.236 5.5 9.8286e+005 1 1957.2
30.706 170.2 20.444 26.9 9.5049e+005 0.98 1614.5
19.356 115.67 11.809 26.6 9.0118e+005 0.97 1073.1
23.271 102.58 5.6377 25.9 8.5094e+005 0.97 876
27.193 163.4 42.783 4.7 9.8408e+005 1 1786.8
50.875 146.19 38.617 7.3 9.8019e+005 1 1513.8
56 122.39 18.064 30.7 9.0982e+005 0.97 993.1
24.773 190.5 22.054 25 9.5993e+005 0.99 1820.9
17.512 141.15 25.723 21.5 9.7153e+005 0.99 1452.2
18.926 118.01 11.32 26.1 8.9865e+005 0.98 1087.2
30.937 126.72 18.868 32.1 9.3941e+005 0.97 1236.3
19.714 138.97 3.725 22.1 8.4059e+005 0.98 1151.3
25.013 140.95 6.2519 22 8.6487e+005 0.98 1193.7
0.47842 126.19 25.291 23 9.7185e+005 0.98 1327.6
34.329 187.53 14.89 27.2 9.2249e+005 0.98 1690
4.9944 194.65 40.733 4.4 9.8455e+005 1 2062.9
16.418 135.18 27.281 15 9.7457e+005 0.99 1414.3
18.222 161.52 21.663 25.8 9.5912e+005 0.98 1583.9
46.951 192.49 33.798 8.9 9.7797e+005 1 1859
35.582 146.84 35.075 7.1 9.7995e+005 1 1560
2.622 142.54 36.909 5.3 9.83e+005 1 1575.6
53.134 151.6 36.335 9.5 9.7796e+005 0.99 1505.4
21.946 166.79 36.772 5.8 9.8201e+005 1 1769.9
12.805 183.7 16.344 28.4 9.3743e+005 0.98 1724.4
20.314 143.69 15.797 29.8 9.2872e+005 0.98 1369.2
13.299 149.95 29.077 10.1 9.7733e+005 0.99 1558.2
31.183 152.43 28.204 15.1 9.7415e+005 0.99 1545.5
18.075 167.4 19.411 27 9.5017e+005 0.98 1613.6
8.5174 188.47 37.694 5 9.8336e+005 1 1975
53.454 155.59 36.21 9.8 9.7776e+005 0.99 1527.4
2.3921 131.23 13.657 27.9 9.1712e+005 0.98 1242.4
49.584 117.29 21.625 34.4 9.3988e+005 0.97 1115.3
36.987 195.08 18.663 27.4 9.417e+005 0.98 1795.7
5.7639 168.74 13.008 26.5 9.1749e+005 0.98 1557.9
